"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"6136","2017","GO","PDT",20,173,17,4331733,35135.2,144600,"21"
"7593","2017","MA","PP",38,1524,18,4497336,41779.83,15539.34,"68"
"7690","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,18582.44,"93"
"7631","2017","MA","DEM",21,1524,18,4497336,41779.83,1485.8,"75"
"6842","2017","MA","PDT",20,1524,18,4497336,41779.83,343.39,"24"
"6955","2017","MA","PDT",20,1524,18,4497336,41779.83,25088,"41"
"7562","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,2422.7,"65"
"7764","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,52500,"105"
"6956","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,14731.5,"42"
"7624","2017","MA","PP",38,1524,18,4497336,41779.83,86000,"74"
"6775","2017","MA","PT",68,1524,18,4497336,41779.83,2802.3,"7"
"6935","2017","MA","PTB",25,1524,18,4497336,41779.83,12481.51,"36"
"7664","2017","MA","PT",68,1524,18,4497336,41779.83,116850,"86"
"6807","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,56150,"14"
"7768","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,181000,"108"
"7718","2017","MA","PSC",13,1524,18,4497336,41779.83,530.9,"96"
"6878","2017","MA","PDT",20,1524,18,4497336,41779.83,1438.32,"29"
"6906","2017","MA","DEM",21,1524,18,4497336,41779.83,130700,"30"
"6785","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,62209,"8"
"6772","2017","MA","PCdoB",10,1524,18,4497336,41779.83,78954.52,"6"
"7759","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,47148.59,"104"
"7641","2017","MA","PT",68,1524,18,4497336,41779.83,22143.8,"77"
"6812","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,240300,"15"
"7611","2017","MA","PTB",25,1524,18,4497336,41779.83,8012,"71"
"7698","2017","MA","PSC",13,1524,18,4497336,41779.83,12744.72,"95"
"6799","2017","MA","MDB",65,1524,18,4497336,41779.83,30756.92,"11"
"7779","2017","MA","PT",68,1524,18,4497336,41779.83,9177.34,"109"
"6859","2017","MA","MDB",65,1524,18,4497336,41779.83,73593.98,"27"
"7680","2017","MA","PSDB",54,1524,18,4497336,41779.83,1311,"90"
"7012","2017","MA","PDT",20,1524,18,4497336,41779.83,48923.45,"51"
"6995","2017","MA","PSC",13,1524,18,4497336,41779.83,33336.95,"49"
"6938","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,1181.92,"37"
"6818","2017","MA","DEM",21,1524,18,4497336,41779.83,120000,"18"
"6921","2017","MA","PDT",20,1524,18,4497336,41779.83,79925.07,"33"
"6986","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,4007.31,"48"
"7048","2017","MA","PCdoB",10,1524,18,4497336,41779.83,47481.24,"56"
"6762","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,21527.71,"4"
"7697","2017","MA","PT",68,1524,18,4497336,41779.83,1793.09,"94"
"6952","2017","MA","PCdoB",10,1524,18,4497336,41779.83,23825.06,"40"
"6816","2017","MA","MDB",65,1524,18,4497336,41779.83,18525.13,"17"
"6967","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,122360,"43"
"9099","2017","MG","PL",34,624,53,15248681,35720.85,57097,"112"
"7789","2017","MG","PT",68,624,53,15248681,35720.85,278800,"1"
"8939","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,27980.62,"67"
"9453","2017","MG","PSC",13,624,53,15248681,35720.85,63000,"186"
"8888","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,35300,"57"
"9353","2017","MG","PDT",20,624,53,15248681,35720.85,35991.07,"166"
"8952","2017","MG","DEM",21,624,53,15248681,35720.85,110818.64,"71"
"9238","2017","MG","PP",38,624,53,15248681,35720.85,23387.08,"136"
"9267","2017","MG","PROS",11,624,53,15248681,35720.85,175450,"145"
"9423","2017","MG","PL",34,624,53,15248681,35720.85,11013.09,"183"
"7827","2017","MG","PT",68,624,53,15248681,35720.85,4468.83,"9"
"9203","2017","MG","PSC",13,624,53,15248681,35720.85,771.03,"127"
"8950","2017","MG","PSB",34,624,53,15248681,35720.85,17606.35,"70"
"9167","2017","MG","MDB",65,624,53,15248681,35720.85,5000,"122"
"9299","2017","MG","PSD",36,624,53,15248681,35720.85,770,"153"
"9138","2017","MG","PSD",36,624,53,15248681,35720.85,957.87,"118"
"7904","2017","MG","DEM",21,624,53,15248681,35720.85,1330.88,"29"
"9058","2017","MG","DEM",21,624,53,15248681,35720.85,89174.58,"103"
"9077","2017","MG","PCdoB",10,624,53,15248681,35720.85,4361.9,"107"
"9040","2017","MG","PP",38,624,53,15248681,35720.85,2441.66,"98"
"9215","2017","MG","PL",34,624,53,15248681,35720.85,464,"130"
"9334","2017","MG","PDT",20,624,53,15248681,35720.85,69111.35,"161"
"7802","2017","MG","PSD",36,624,53,15248681,35720.85,109468.92,"5"
"8963","2017","MG","PSB",34,624,53,15248681,35720.85,6133.5,"75"
"7836","2017","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,4500,"12"
"7857","2017","MG","PODEMOS",9,624,53,15248681,35720.85,14876.69,"19"
"9130","2017","MG","PSDB",54,624,53,15248681,35720.85,40925.9,"117"
"9081","2017","MG","PSL",1,624,53,15248681,35720.85,83829.16,"108"
"8901","2017","MG","DEM",21,624,53,15248681,35720.85,17846.94,"59"
"8960","2017","MG","PDT",20,624,53,15248681,35720.85,8205.65,"74"
"9365","2017","MG","PSD",36,624,53,15248681,35720.85,3544.58,"169"
"9269","2017","MG","PL",34,624,53,15248681,35720.85,11592.22,"146"
"7828","2017","MG","MDB",65,624,53,15248681,35720.85,6724.55,"10"
"9243","2017","MG","PCdoB",10,624,53,15248681,35720.85,12294,"138"
"7916","2017","MG","PODEMOS",9,624,53,15248681,35720.85,5959.5,"32"
"9252","2017","MG","PSD",36,624,53,15248681,35720.85,23036.14,"142"
"9277","2017","MG","PL",34,624,53,15248681,35720.85,11701,"149"
"9149","2017","MG","PODEMOS",9,624,53,15248681,35720.85,246709.5,"121"
"7849","2017","MG","PP",38,624,53,15248681,35720.85,77361.92,"16"
"9038","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,254.57,"96"
"9057","2017","MG","PT",68,624,53,15248681,35720.85,29104.85,"102"
"7850","2017","MG","MDB",65,624,53,15248681,35720.85,859,"17"
"7845","2017","MG","PSC",13,624,53,15248681,35720.85,177247,"15"
"8880","2017","MG","AVANTE",2,624,53,15248681,35720.85,29687.36,"55"
"9073","2017","MG","PROS",11,624,53,15248681,35720.85,3493.31,"105"
"8900","2017","MG","PL",34,624,53,15248681,35720.85,99074.44,"58"
"9369","2017","MG","PSL",1,624,53,15248681,35720.85,5488.89,"171"
"8935","2017","MG","PSL",1,624,53,15248681,35720.85,4496.55,"66"
"7895","2017","MG","PL",34,624,53,15248681,35720.85,265870.72,"26"
"9091","2017","MG","PSL",1,624,53,15248681,35720.85,2268.72,"110"
"7982","2017","MG","PSDB",54,624,53,15248681,35720.85,199126.1,"47"
"8907","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,6829.68,"60"
"9360","2017","MG","DEM",21,624,53,15248681,35720.85,119024.02,"167"
"9026","2017","MG","PROS",11,624,53,15248681,35720.85,57597.94,"95"
"7922","2017","MG","DEM",21,624,53,15248681,35720.85,132026,"36"
"9274","2017","MG","PT",68,624,53,15248681,35720.85,45873.45,"147"
"9251","2017","MG","PDT",20,624,53,15248681,35720.85,276462.34,"141"
"7932","2017","MG","PSB",34,624,53,15248681,35720.85,41386.79,"38"
"7913","2017","MG","MDB",65,624,53,15248681,35720.85,162717.25,"31"
"7967","2017","MG","PP",38,624,53,15248681,35720.85,4105,"44"
"7888","2017","MG","AVANTE",2,624,53,15248681,35720.85,107252.22,"25"
"8964","2017","MG","MDB",65,624,53,15248681,35720.85,2885.7,"76"
"9086","2017","MG","PSC",13,624,53,15248681,35720.85,115464.36,"109"
"8931","2017","MG","PODEMOS",9,624,53,15248681,35720.85,613.75,"65"
"9390","2017","MG","PSL",1,624,53,15248681,35720.85,31581.51,"177"
"7936","2017","MG","PSDB",54,624,53,15248681,35720.85,185348.6,"39"
"7966","2017","MG","PODEMOS",9,624,53,15248681,35720.85,36234.35,"43"
"8979","2017","MG","PCdoB",10,624,53,15248681,35720.85,939.96,"83"
"9609","2017","MS","PSB",34,878,8,1818937,40170.98,41198,"3"
"9699","2017","MS","DEM",21,878,8,1818937,40170.98,71691.99,"22"
"9658","2017","MS","MDB",65,878,8,1818937,40170.98,116601.19,"14"
"9768","2017","MS","PDT",20,878,8,1818937,40170.98,31310.87,"40"
"9633","2017","MS","PDT",20,878,8,1818937,40170.98,1519.84,"7"
"9846","2017","MS","PDT",20,878,8,1818937,40170.98,2310,"53"
"9841","2017","MS","PT",68,878,8,1818937,40170.98,197.9,"51"
"9732","2017","MS","DEM",21,878,8,1818937,40170.98,6074.98,"28"
"9751","2017","MS","DEM",21,878,8,1818937,40170.98,8497.91,"36"
"9784","2017","MS","PDT",20,878,8,1818937,40170.98,69434.14,"43"
"9753","2017","MS","PT",68,878,8,1818937,40170.98,145015.43,"37"
"9606","2017","MS","PT",68,878,8,1818937,40170.98,25739.85,"2"
"9878","2017","MS","PDT",20,878,8,1818937,40170.98,2923.21,"61"
"9731","2017","MS","MDB",65,878,8,1818937,40170.98,36197.46,"27"
"9672","2017","MS","DEM",21,878,8,1818937,40170.98,251213.21,"18"
"9681","2017","MS","PSB",34,878,8,1818937,40170.98,137939,"19"
"9667","2017","MS","DEM",21,878,8,1818937,40170.98,142201.6,"17"
"9711","2017","MS","PSDB",54,878,8,1818937,40170.98,83249.29,"24"
"9777","2017","MS","DEM",21,878,8,1818937,40170.98,23460,"41"
"9870","2017","MS","MDB",65,878,8,1818937,40170.98,6126.08,"58"
"9871","2017","MS","MDB",65,878,8,1818937,40170.98,3599.24,"59"
"9704","2017","MS","PSB",34,878,8,1818937,40170.98,50700,"23"
"9604","2017","MS","DEM",21,878,8,1818937,40170.98,267650.13,"1"
"10509","2017","MT","REPUBLICANOS",21,873,8,2189703,39056.17,2737.22,"71"
"10036","2017","MT","MDB",65,873,8,2189703,39056.17,5405.87,"11"
"10439","2017","MT","DEM",21,873,8,2189703,39056.17,20013.93,"55"
"10223","2017","MT","MDB",65,873,8,2189703,39056.17,682.34,"34"
"10153","2017","MT","MDB",65,873,8,2189703,39056.17,4154.94,"19"
"10513","2017","MT","PSDB",54,873,8,2189703,39056.17,91220,"72"
"10516","2017","MT","PSC",13,873,8,2189703,39056.17,398.8,"74"
"10527","2017","MT","PSL",1,873,8,2189703,39056.17,434.36,"75"
"10187","2017","MT","PSC",13,873,8,2189703,39056.17,11396.4,"27"
"10551","2017","MT","PP",38,873,8,2189703,39056.17,151650,"78"
"10053","2017","MT","MDB",65,873,8,2189703,39056.17,41972,"16"
"9995","2017","MT","DEM",21,873,8,2189703,39056.17,99399.35,"2"
"10012","2017","MT","DEM",21,873,8,2189703,39056.17,13080,"6"
"10273","2017","MT","MDB",65,873,8,2189703,39056.17,240.27,"51"
"10459","2017","MT","PP",38,873,8,2189703,39056.17,59280,"60"
"10506","2017","MT","PT",68,873,8,2189703,39056.17,75594.04,"70"
"10171","2017","MT","MDB",65,873,8,2189703,39056.17,197138.8,"23"
"10204","2017","MT","PSC",13,873,8,2189703,39056.17,19940,"29"
"10027","2017","MT","DEM",21,873,8,2189703,39056.17,10306.71,"8"
"10233","2017","MT","DEM",21,873,8,2189703,39056.17,1055.68,"38"
"10226","2017","MT","DEM",21,873,8,2189703,39056.17,62384.17,"36"
"10446","2017","MT","PSDB",54,873,8,2189703,39056.17,3552,"58"
"10161","2017","MT","PSC",13,873,8,2189703,39056.17,5958.74,"21"
"10449","2017","MT","PSDB",54,873,8,2189703,39056.17,1943.05,"59"
"10028","2017","MT","PSC",13,873,8,2189703,39056.17,9300,"9"
"10444","2017","MT","PSDB",54,873,8,2189703,39056.17,45000,"57"
"10470","2017","MT","MDB",65,873,8,2189703,39056.17,121550,"62"
"10230","2017","MT","DEM",21,873,8,2189703,39056.17,41151.78,"37"
"10263","2017","MT","PT",68,873,8,2189703,39056.17,82560,"46"
"10285","2017","MT","MDB",65,873,8,2189703,39056.17,59491.85,"53"
"11166","2017","PA","PSDB",54,1592,17,5188450,41855.59,235451.01,"35"
"11124","2017","PA","MDB",65,1592,17,5188450,41855.59,7826.63,"27"
"11341","2017","PA","MDB",65,1592,17,5188450,41855.59,3004.12,"77"
"11422","2017","PA","PL",34,1592,17,5188450,41855.59,41259.18,"91"
"11537","2017","PA","PT",68,1592,17,5188450,41855.59,6870,"117"
"11047","2017","PA","PP",38,1592,17,5188450,41855.59,27382.63,"14"
"11302","2017","PA","PL",34,1592,17,5188450,41855.59,28600,"66"
"11180","2017","PA","DEM",21,1592,17,5188450,41855.59,11975.46,"36"
"11095","2017","PA","PSD",36,1592,17,5188450,41855.59,44358,"21"
"11008","2017","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,34650,"1"
"11361","2017","PA","PSD",36,1592,17,5188450,41855.59,5083.24,"82"
"11116","2017","PA","PSD",36,1592,17,5188450,41855.59,25426.75,"24"
"11507","2017","PA","DEM",21,1592,17,5188450,41855.59,3359.2,"107"
"11146","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,1758.68,"32"
"11265","2017","PA","PP",38,1592,17,5188450,41855.59,92167,"58"
"11099","2017","PA","PSC",13,1592,17,5188450,41855.59,714.65,"22"
"11135","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,164839.96,"29"
"11136","2017","PA","PSD",36,1592,17,5188450,41855.59,9203.98,"30"
"11525","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,43464.43,"114"
"11407","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,676.76,"87"
"11281","2017","PA","PSC",13,1592,17,5188450,41855.59,11282.98,"62"
"11216","2017","PA","PT",68,1592,17,5188450,41855.59,80190.02,"44"
"11547","2017","PA","PP",38,1592,17,5188450,41855.59,36000,"118"
"11488","2017","PA","MDB",65,1592,17,5188450,41855.59,216900,"104"
"11211","2017","PA","DEM",21,1592,17,5188450,41855.59,42300,"42"
"11440","2017","PA","PSD",36,1592,17,5188450,41855.59,2066.99,"95"
"11373","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,4948.57,"84"
"11259","2017","PA","PP",38,1592,17,5188450,41855.59,2052.1,"56"
"11377","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,50931.55,"85"
"11560","2017","PA","PSOL",5,1592,17,5188450,41855.59,165524,"124"
"11159","2017","PA","PL",34,1592,17,5188450,41855.59,265849.32,"34"
"11514","2017","PA","PP",38,1592,17,5188450,41855.59,6780.5,"111"
"11131","2017","PA","PSD",36,1592,17,5188450,41855.59,94863.73,"28"
"11121","2017","PA","DEM",21,1592,17,5188450,41855.59,1089.11,"26"
"11028","2017","PA","PSDB",54,1592,17,5188450,41855.59,69914.59,"8"
"11553","2017","PA","PT",68,1592,17,5188450,41855.59,12000,"121"
"11512","2017","PA","PTB",25,1592,17,5188450,41855.59,50000,"110"
"11503","2017","PA","MDB",65,1592,17,5188450,41855.59,4500,"106"
"11015","2017","PA","DEM",21,1592,17,5188450,41855.59,2934.68,"3"
"11040","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,34000,"12"
"11555","2017","PA","PP",38,1592,17,5188450,41855.59,76997.5,"122"
"11268","2017","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,7139.34,"60"
"11359","2017","PA","PT",68,1592,17,5188450,41855.59,316.58,"81"
"11464","2017","PA","PSC",13,1592,17,5188450,41855.59,265001.95,"101"
"11521","2017","PA","DEM",21,1592,17,5188450,41855.59,67647.29,"113"
"11051","2017","PA","PSOL",5,1592,17,5188450,41855.59,73836.2,"15"
"11607","2017","PB","PT",68,1716,12,2835882,41660.7,5959.65,"7"
"12252","2017","PB","DEM",21,1716,12,2835882,41660.7,13630.28,"79"
"11757","2017","PB","PSB",34,1716,12,2835882,41660.7,95000,"37"
"11660","2017","PB","PSDB",54,1716,12,2835882,41660.7,27531.85,"20"
"12182","2017","PB","DEM",21,1716,12,2835882,41660.7,7791,"62"
"11643","2017","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,109376.17,"14"
"11649","2017","PB","PSB",34,1716,12,2835882,41660.7,1610.41,"16"
"11838","2017","PB","PSB",34,1716,12,2835882,41660.7,56248.84,"51"
"11810","2017","PB","PROS",11,1716,12,2835882,41660.7,1592.39,"46"
"12292","2017","PB","PL",34,1716,12,2835882,41660.7,10000,"89"
"12304","2017","PB","PTB",25,1716,12,2835882,41660.7,2248.3,"91"
"11601","2017","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,7900,"4"
"11654","2017","PB","PP",38,1716,12,2835882,41660.7,146820.61,"19"
"11741","2017","PB","PT",68,1716,12,2835882,41660.7,168803.71,"34"
"12373","2017","PB","PP",38,1716,12,2835882,41660.7,7012.98,"100"
"11763","2017","PB","PROS",11,1716,12,2835882,41660.7,7605.84,"38"
"12336","2017","PB","DEM",21,1716,12,2835882,41660.7,10248.01,"95"
"12303","2017","PB","PT",68,1716,12,2835882,41660.7,1163.07,"90"
"11685","2017","PB","PROS",11,1716,12,2835882,41660.7,101850,"24"
"12243","2017","PB","PDT",20,1716,12,2835882,41660.7,47100.07,"76"
"11684","2017","PB","PL",34,1716,12,2835882,41660.7,380.15,"23"
"12230","2017","PB","MDB",65,1716,12,2835882,41660.7,96192.61,"71"
"11833","2017","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,49680.7,"49"
"11650","2017","PB","PROS",11,1716,12,2835882,41660.7,1128.5,"17"
"12221","2017","PB","PTB",25,1716,12,2835882,41660.7,87519.01,"70"
"12197","2017","PB","PDT",20,1716,12,2835882,41660.7,3300.88,"66"
"11742","2017","PB","PL",34,1716,12,2835882,41660.7,1004.65,"35"
"12283","2017","PB","MDB",65,1716,12,2835882,41660.7,120910.3,"86"
"12255","2017","PB","PSD",36,1716,12,2835882,41660.7,120909.84,"80"
"12219","2017","PB","PDT",20,1716,12,2835882,41660.7,28980.1,"69"
"12193","2017","PB","PSB",34,1716,12,2835882,41660.7,5560.54,"65"
"12268","2017","PB","PROS",11,1716,12,2835882,41660.7,35065.83,"83"
"11624","2017","PB","PDT",20,1716,12,2835882,41660.7,1172.52,"13"
"12238","2017","PB","PL",34,1716,12,2835882,41660.7,949.04,"73"
"12361","2017","PB","MDB",65,1716,12,2835882,41660.7,11780.61,"99"
"11764","2017","PB","MDB",65,1716,12,2835882,41660.7,2884.38,"39"
"12240","2017","PB","PTB",25,1716,12,2835882,41660.7,9510.35,"75"
"12843","2017","PE","PSDB",54,1657,25,6356307,41304.94,113401.59,"6"
"12835","2017","PE","PDT",20,1657,25,6356307,41304.94,139076.33,"4"
"13132","2017","PE","CIDADANIA",10,1657,25,6356307,41304.94,3800,"65"
"13045","2017","PE","PSD",36,1657,25,6356307,41304.94,68506.72,"48"
"13195","2017","PE","PROS",11,1657,25,6356307,41304.94,52583.9,"79"
"13239","2017","PE","PATRIOTA",5,1657,25,6356307,41304.94,97117.84,"90"
"13363","2017","PE","CIDADANIA",10,1657,25,6356307,41304.94,1191.69,"109"
"13377","2017","PE","PROS",11,1657,25,6356307,41304.94,617.48,"112"
"12879","2017","PE","PTB",25,1657,25,6356307,41304.94,48900,"15"
"13509","2017","PE","PTB",25,1657,25,6356307,41304.94,211000,"141"
"12891","2017","PE","PROS",11,1657,25,6356307,41304.94,10564.16,"18"
"13428","2017","PE","MDB",65,1657,25,6356307,41304.94,2693.79,"125"
"13021","2017","PE","AVANTE",2,1657,25,6356307,41304.94,231.04,"43"
"12826","2017","PE","PTB",25,1657,25,6356307,41304.94,17320.07,"2"
"13487","2017","PE","PSD",36,1657,25,6356307,41304.94,127366.43,"135"
"12992","2017","PE","PSD",36,1657,25,6356307,41304.94,2772,"38"
"13573","2017","PE","PCdoB",10,1657,25,6356307,41304.94,2925.2,"158"
"13414","2017","PE","MDB",65,1657,25,6356307,41304.94,7800,"118"
"12828","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,63000,"3"
"13503","2017","PE","PSDB",54,1657,25,6356307,41304.94,11379.56,"139"
"12844","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,6359.76,"7"
"12941","2017","PE","PATRIOTA",5,1657,25,6356307,41304.94,976.99,"31"
"12937","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,190,"29"
"13253","2017","PE","PSL",1,1657,25,6356307,41304.94,20399.33,"94"
"12846","2017","PE","MDB",65,1657,25,6356307,41304.94,3811.5,"8"
"13351","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,133426,"107"
"12927","2017","PE","PSL",1,1657,25,6356307,41304.94,844.03,"27"
"13374","2017","PE","MDB",65,1657,25,6356307,41304.94,19755.77,"111"
"13236","2017","PE","PDT",20,1657,25,6356307,41304.94,14444.18,"88"
"13542","2017","PE","PSB",34,1657,25,6356307,41304.94,11972.64,"151"
"13538","2017","PE","PSD",36,1657,25,6356307,41304.94,140838.79,"150"
"13235","2017","PE","AVANTE",2,1657,25,6356307,41304.94,134246.8,"87"
"13560","2017","PE","PP",38,1657,25,6356307,41304.94,7470.28,"155"
"13099","2017","PE","PDT",20,1657,25,6356307,41304.94,4687.28,"60"
"12903","2017","PE","PP",38,1657,25,6356307,41304.94,180767.11,"23"
"13408","2017","PE","PDT",20,1657,25,6356307,41304.94,187955.2,"114"
"13551","2017","PE","MDB",65,1657,25,6356307,41304.94,108490.69,"152"
"13040","2017","PE","PSD",36,1657,25,6356307,41304.94,18299.48,"47"
"13365","2017","PE","PTB",25,1657,25,6356307,41304.94,2686.95,"110"
"13556","2017","PE","PP",38,1657,25,6356307,41304.94,5573.6,"154"
"13491","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,47520.8,"136"
"13069","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,31446.52,"53"
"12894","2017","PE","PSD",36,1657,25,6356307,41304.94,600,"19"
"13066","2017","PE","AVANTE",2,1657,25,6356307,41304.94,6024.46,"52"
"13058","2017","PE","PCdoB",10,1657,25,6356307,41304.94,3967.23,"50"
"13318","2017","PE","CIDADANIA",10,1657,25,6356307,41304.94,9167.19,"104"
"13450","2017","PE","AVANTE",2,1657,25,6356307,41304.94,248050,"130"
"13244","2017","PE","PDT",20,1657,25,6356307,41304.94,7846.94,"91"
"13426","2017","PE","PSDB",54,1657,25,6356307,41304.94,87304.34,"124"
"13465","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,65611.56,"131"
"13352","2017","PE","PCdoB",10,1657,25,6356307,41304.94,35757.41,"108"
"13519","2017","PE","PSB",34,1657,25,6356307,41304.94,1224.55,"145"
"12874","2017","PE","PCdoB",10,1657,25,6356307,41304.94,1302.75,"14"
"12896","2017","PE","PSB",34,1657,25,6356307,41304.94,188735.05,"20"
"13424","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,30000,"123"
"12898","2017","PE","AVANTE",2,1657,25,6356307,41304.94,43308.83,"21"
"13196","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,29243.07,"80"
"12870","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,1163.1,"12"
"13251","2017","PE","PP",38,1657,25,6356307,41304.94,32000,"93"
"13989","2017","PI","PSD",36,1313,10,2345694,40599.91,4014,"46"
"14311","2017","PI","PSB",34,1313,10,2345694,40599.91,154050,"65"
"13850","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,4189.8,"11"
"14010","2017","PI","MDB",65,1313,10,2345694,40599.91,13623.1,"48"
"13906","2017","PI","MDB",65,1313,10,2345694,40599.91,123229.68,"22"
"13886","2017","PI","MDB",65,1313,10,2345694,40599.91,203137.4,"19"
"13861","2017","PI","PSB",34,1313,10,2345694,40599.91,73860,"15"
"14050","2017","PI","PSD",36,1313,10,2345694,40599.91,94859.51,"54"
"14085","2017","PI","PSB",34,1313,10,2345694,40599.91,195600,"60"
"13838","2017","PI","DEM",21,1313,10,2345694,40599.91,69824.55,"7"
"13920","2017","PI","DEM",21,1313,10,2345694,40599.91,4899.86,"26"
"13854","2017","PI","PP",38,1313,10,2345694,40599.91,2605,"12"
"13884","2017","PI","PP",38,1313,10,2345694,40599.91,10242.34,"18"
"14386","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,145953.83,"80"
"14083","2017","PI","PP",38,1313,10,2345694,40599.91,219300,"59"
"13848","2017","PI","PP",38,1313,10,2345694,40599.91,182239.07,"10"
"13843","2017","PI","DEM",21,1313,10,2345694,40599.91,25920,"8"
"13798","2017","PI","PL",34,1313,10,2345694,40599.91,3790.55,"1"
"14308","2017","PI","PSB",34,1313,10,2345694,40599.91,163200,"64"
"14372","2017","PI","DEM",21,1313,10,2345694,40599.91,77376,"77"
"13968","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,32592,"44"
"13956","2017","PI","PT",68,1313,10,2345694,40599.91,49476.71,"38"
"14054","2017","PI","PSB",34,1313,10,2345694,40599.91,330,"55"
"13941","2017","PI","PTB",25,1313,10,2345694,40599.91,232449.33,"32"
"13847","2017","PI","PSB",34,1313,10,2345694,40599.91,97096.53,"9"
"14342","2017","PI","PSB",34,1313,10,2345694,40599.91,33873.12,"70"
"14387","2017","PI","PSB",34,1313,10,2345694,40599.91,19312.03,"81"
"13821","2017","PI","PSB",34,1313,10,2345694,40599.91,4502.88,"5"
"13807","2017","PI","DEM",21,1313,10,2345694,40599.91,57000,"2"
"14344","2017","PI","MDB",65,1313,10,2345694,40599.91,1222.65,"71"
"13981","2017","PI","MDB",65,1313,10,2345694,40599.91,2000,"45"
"15758","2017","PR","PP",38,1081,30,7865950,38500,26841,"166"
"15527","2017","PR","PDT",20,1081,30,7865950,38500,65184.26,"112"
"14498","2017","PR","PODEMOS",9,1081,30,7865950,38500,147366.1,"16"
"15548","2017","PR","PV",8,1081,30,7865950,38500,55775.81,"117"
"15434","2017","PR","PL",34,1081,30,7865950,38500,256655,"89"
"15206","2017","PR","CIDADANIA",10,1081,30,7865950,38500,19238.73,"36"
"15748","2017","PR","PODEMOS",9,1081,30,7865950,38500,12655.97,"164"
"15852","2017","PR","PL",34,1081,30,7865950,38500,4001.51,"186"
"15602","2017","PR","MDB",65,1081,30,7865950,38500,129819.4,"128"
"15344","2017","PR","PSL",1,1081,30,7865950,38500,21445.05,"70"
"15506","2017","PR","PSL",1,1081,30,7865950,38500,130575.93,"104"
"14423","2017","PR","PSB",34,1081,30,7865950,38500,88743.09,"6"
"15630","2017","PR","PSB",34,1081,30,7865950,38500,115600,"139"
"15342","2017","PR","PTB",25,1081,30,7865950,38500,540,"69"
"15570","2017","PR","PSC",13,1081,30,7865950,38500,1785.54,"123"
"15257","2017","PR","PT",68,1081,30,7865950,38500,70629.38,"50"
"14409","2017","PR","DEM",21,1081,30,7865950,38500,4586.49,"3"
"15629","2017","PR","PSL",1,1081,30,7865950,38500,60465,"138"
"14530","2017","PR","PSL",1,1081,30,7865950,38500,4835.49,"21"
"15811","2017","PR","PDT",20,1081,30,7865950,38500,7098.85,"177"
"15180","2017","PR","PL",34,1081,30,7865950,38500,93854.52,"28"
"15514","2017","PR","PSD",36,1081,30,7865950,38500,360,"110"
"14406","2017","PR","PSDB",54,1081,30,7865950,38500,262.77,"1"
"14506","2017","PR","DEM",21,1081,30,7865950,38500,3508.95,"17"
"15421","2017","PR","PTB",25,1081,30,7865950,38500,517.01,"87"
"15282","2017","PR","PSL",1,1081,30,7865950,38500,25437.55,"54"
