"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"8967","2017","55","3","MG","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,624,53,15248681,35720.85,9744.85,"7"
"7895","2017","55","3","MG","PL","MANUTENÇÃO DE ESCRITÓRIO",34,624,53,15248681,35720.85,265870.72,"2"
"7900","2017","55","3","MG","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,624,53,15248681,35720.85,214561.81,"3"
"7849","2017","55","3","MG","PP","TELEFONIA",38,624,53,15248681,35720.85,77361.92,"1"
"8941","2017","55","3","MG","PROS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",11,624,53,15248681,35720.85,814.12,"2"
"9021","2017","55","3","MG","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,624,53,15248681,35720.85,931.4,"8"
"9086","2017","55","3","MG","PSC","PASSAGEM AÉREA",13,624,53,15248681,35720.85,115464.36,"4"
"9193","2017","55","3","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,624,53,15248681,35720.85,200188.15,"5"
"9182","2017","55","3","MG","PSDB","ASSINATURA DE PUBLICAÇÕES",54,624,53,15248681,35720.85,7371.62,"10"
"7905","2017","55","3","MG","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,624,53,15248681,35720.85,103701.89,"2"
"7946","2017","55","3","MG","PT","LOCAÇÃO DE AUTOMÓVEIS",68,624,53,15248681,35720.85,270539.2,"4"
"9039","2017","55","3","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,624,53,15248681,35720.85,5599.02,"9"
"9732","2017","55","3","MS","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,878,8,1818937,40170.98,6074.98,"7"
"9658","2017","55","3","MS","MDB","DIVULGAÇÃO MANDATO",65,878,8,1818937,40170.98,116601.19,"3"
"9836","2017","55","3","MS","PDT","DIVULGAÇÃO MANDATO",20,878,8,1818937,40170.98,75217.1,"9"
"9609","2017","55","3","MS","PSB","DIVULGAÇÃO MANDATO",34,878,8,1818937,40170.98,41198,"1"
"9711","2017","55","3","MS","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,878,8,1818937,40170.98,83249.29,"4"
"9801","2017","55","3","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,878,8,1818937,40170.98,89940.83,"6"
"10514","2017","55","3","MT","DEM","SERVIÇOS POSTAIS",21,873,8,2189703,39056.17,5900.14,"12"
"10053","2017","55","3","MT","MDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",65,873,8,2189703,39056.17,41972,"3"
"10551","2017","55","3","MT","PP","DIVULGAÇÃO MANDATO",38,873,8,2189703,39056.17,151650,"8"
"10516","2017","55","3","MT","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,873,8,2189703,39056.17,398.8,"10"
"10029","2017","55","3","MT","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,873,8,2189703,39056.17,18640.81,"1"
"10185","2017","55","3","MT","PSL","PASSAGEM AÉREA",1,873,8,2189703,39056.17,105541.57,"3"
"10476","2017","55","3","MT","PT","TELEFONIA",68,873,8,2189703,39056.17,43729.72,"8"
"10180","2017","55","3","MT","REPUBLICANOS","PASSAGEM AÉREA",21,873,8,2189703,39056.17,70093.17,"4"
"11310","2017","55","3","PA","CIDADANIA","ASSINATURA DE PUBLICAÇÕES",10,1592,17,5188450,41855.59,360,"5"
"11180","2017","55","3","PA","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1592,17,5188450,41855.59,11975.46,"5"
"11488","2017","55","3","PA","MDB","DIVULGAÇÃO MANDATO",65,1592,17,5188450,41855.59,216900,"7"
"11247","2017","55","3","PA","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1592,17,5188450,41855.59,119760,"4"
"11330","2017","55","3","PA","PODEMOS","LOCAÇÃO OU FRETAMENTO DE AERONAVES",9,1592,17,5188450,41855.59,163100,"6"
"11514","2017","55","3","PA","PP","TELEFONIA",38,1592,17,5188450,41855.59,6780.5,"8"
"11534","2017","55","3","PA","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1592,17,5188450,41855.59,8864.93,"12"
"11552","2017","55","3","PA","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1592,17,5188450,41855.59,111376.94,"12"
"11166","2017","55","3","PA","PSDB","PASSAGEM AÉREA",54,1592,17,5188450,41855.59,235451.01,"4"
"11397","2017","55","3","PA","PSOL","ASSINATURA DE PUBLICAÇÕES",5,1592,17,5188450,41855.59,3021.04,"8"
"11359","2017","55","3","PA","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1592,17,5188450,41855.59,316.58,"5"
"11304","2017","55","3","PA","PTB","TELEFONIA",25,1592,17,5188450,41855.59,11104.82,"5"
"11420","2017","55","3","PA","SOLIDARIEDADE","TELEFONIA",15,1592,17,5188450,41855.59,1122.69,"5"
"12212","2017","55","3","PB","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,1716,12,2835882,41660.7,41000,"4"
"11808","2017","55","3","PB","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1716,12,2835882,41660.7,47949.83,"4"
"12243","2017","55","3","PB","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1716,12,2835882,41660.7,47100.07,"8"
"12238","2017","55","3","PB","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1716,12,2835882,41660.7,949.04,"6"
"11852","2017","55","3","PB","PP","TELEFONIA",38,1716,12,2835882,41660.7,16808.72,"5"
"12239","2017","55","3","PB","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,1716,12,2835882,41660.7,32348.37,"8"
"11617","2017","55","3","PB","PSB","PASSAGEM AÉREA",34,1716,12,2835882,41660.7,112264.52,"1"
"11854","2017","55","3","PB","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1716,12,2835882,41660.7,70767.22,"6"
"11738","2017","55","3","PB","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1716,12,2835882,41660.7,39600,"3"
"11861","2017","55","3","PB","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1716,12,2835882,41660.7,50439.59,"5"
"11600","2017","55","3","PB","PTB","TELEFONIA",25,1716,12,2835882,41660.7,18950.28,"1"
"11608","2017","55","3","PB","REPUBLICANOS","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,1680.87,"3"
"12989","2017","55","3","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",2,1657,25,6356307,41304.94,95213.57,"3"
"13318","2017","55","3","PE","CIDADANIA","SERVIÇOS POSTAIS",10,1657,25,6356307,41304.94,9167.19,"7"
"13009","2017","55","3","PE","MDB","PASSAGEM AÉREA",65,1657,25,6356307,41304.94,171927.06,"4"
"12941","2017","55","3","PE","PATRIOTA","SERVIÇOS POSTAIS",5,1657,25,6356307,41304.94,976.99,"2"
"13409","2017","55","3","PE","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1657,25,6356307,41304.94,53918.97,"7"
"13099","2017","55","3","PE","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1657,25,6356307,41304.94,4687.28,"5"
"13581","2017","55","3","PE","PODEMOS","ASSINATURA DE PUBLICAÇÕES",9,1657,25,6356307,41304.94,1393,"10"
"13556","2017","55","3","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6356307,41304.94,5573.6,"9"
"13195","2017","55","3","PE","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,1657,25,6356307,41304.94,52583.9,"6"
"13107","2017","55","3","PE","PSB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,1657,25,6356307,41304.94,811.23,"5"
"13571","2017","55","3","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1657,25,6356307,41304.94,26723.87,"10"
"13329","2017","55","3","PE","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1657,25,6356307,41304.94,11455.47,"8"
"13526","2017","55","3","PE","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,1657,25,6356307,41304.94,8487.13,"10"
"12826","2017","55","3","PE","PTB","TELEFONIA",25,1657,25,6356307,41304.94,17320.07,"1"
"13196","2017","55","3","PE","SOLIDARIEDADE","TELEFONIA",15,1657,25,6356307,41304.94,29243.07,"6"
"13838","2017","55","3","PI","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1313,10,2345694,40599.91,69824.55,"3"
"14010","2017","55","3","PI","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1313,10,2345694,40599.91,13623.1,"6"
"13998","2017","55","3","PI","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1313,10,2345694,40599.91,45900,"8"
"13870","2017","55","3","PI","PP","SERVIÇOS POSTAIS",38,1313,10,2345694,40599.91,16091.4,"3"
"14354","2017","55","3","PI","PSB","PASSAGEM AÉREA",34,1313,10,2345694,40599.91,224000.66,"10"
"13913","2017","55","3","PI","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1313,10,2345694,40599.91,2249,"2"
"13966","2017","55","3","PI","PT","SERVIÇOS POSTAIS",68,1313,10,2345694,40599.91,18328.46,"7"
"14360","2017","55","3","PI","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1313,10,2345694,40599.91,4800,"8"
"15533","2017","55","3","PR","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",10,1081,30,7865950,38500,12926.9,"6"
"14506","2017","55","3","PR","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1081,30,7865950,38500,3508.95,"2"
"15565","2017","55","3","PR","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1081,30,7865950,38500,10436.54,"9"
"15329","2017","55","3","PR","PDT","DIVULGAÇÃO MANDATO",20,1081,30,7865950,38500,163736.13,"5"
"15221","2017","55","3","PR","PL","LOCAÇÃO OU FRETAMENTO DE AERONAVES",34,1081,30,7865950,38500,211000,"4"
"15208","2017","55","3","PR","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1081,30,7865950,38500,55560.05,"2"
"15291","2017","55","3","PR","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1081,30,7865950,38500,4135.38,"4"
"15667","2017","55","3","PR","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,1081,30,7865950,38500,69300,"9"
"14461","2017","55","3","PR","PSB","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,19779.63,"3"
"15439","2017","55","3","PR","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1081,30,7865950,38500,4956.6,"3"
"15682","2017","55","3","PR","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,1081,30,7865950,38500,2060.05,"9"
"15295","2017","55","3","PR","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1081,30,7865950,38500,2763.08,"5"
"15174","2017","55","3","PR","PSL","SERVIÇOS POSTAIS",1,1081,30,7865950,38500,1613.92,"3"
"14466","2017","55","3","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1081,30,7865950,38500,34093.09,"1"
"14468","2017","55","3","PR","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1081,30,7865950,38500,30592.86,"1"
"15532","2017","55","3","PR","PV","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,1081,30,7865950,38500,1097.58,"8"
"16510","2017","55","3","RJ","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,933,46,12141145,35388.11,6788.66,"9"
"16183","2017","55","3","RJ","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,933,46,12141145,35388.11,85381.49,"5"
"16364","2017","55","3","RJ","PATRIOTA","SERVIÇOS POSTAIS",5,933,46,12141145,35388.11,3312.57,"5"
"16139","2017","55","3","RJ","PCdoB","DIVULGAÇÃO MANDATO",10,933,46,12141145,35388.11,25958,"4"
"16661","2017","55","3","RJ","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,933,46,12141145,35388.11,1041.28,"10"
"16464","2017","55","3","RJ","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,933,46,12141145,35388.11,14082.8,"9"
"16333","2017","55","3","RJ","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,933,46,12141145,35388.11,7133.29,"9"
"16608","2017","55","3","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12141145,35388.11,4983.23,"8"
"16007","2017","55","3","RJ","PROS","TELEFONIA",11,933,46,12141145,35388.11,13851.32,"1"
"16548","2017","55","3","RJ","PSB","DIVULGAÇÃO MANDATO",34,933,46,12141145,35388.11,28848.28,"8"
"16152","2017","55","3","RJ","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,933,46,12141145,35388.11,5046.35,"5"
"16128","2017","55","3","RJ","PSDB","ASSINATURA DE PUBLICAÇÕES",54,933,46,12141145,35388.11,1386.3,"4"
"15994","2017","55","3","RJ","PSL","TELEFONIA",1,933,46,12141145,35388.11,15630.96,"3"
"16338","2017","55","3","RJ","PSOL","DIVULGAÇÃO MANDATO",5,933,46,12141145,35388.11,199977.01,"7"
"15962","2017","55","3","RJ","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,933,46,12141145,35388.11,10864.66,"2"
"16214","2017","55","3","RJ","PTB","TELEFONIA",25,933,46,12141145,35388.11,40234.11,"4"
"15936","2017","55","3","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,555.84,"1"
"16396","2017","55","3","RJ","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,933,46,12141145,35388.11,2576.63,"8"
"16317","2017","55","3","RJ","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,933,46,12141145,35388.11,110350,"4"
"17536","2017","55","3","RN","DEM","SERVIÇOS POSTAIS",21,1775,8,2327451,42360.13,26148.82,"9"
"17546","2017","55","3","RN","MDB","ASSINATURA DE PUBLICAÇÕES",65,1775,8,2327451,42360.13,672,"6"
"17871","2017","55","3","RN","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1775,8,2327451,42360.13,2421.14,"6"
"17391","2017","55","3","RN","PP","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",38,1775,8,2327451,42360.13,11000,"2"
"17422","2017","55","3","RN","PSB","PASSAGEM AÉREA",34,1775,8,2327451,42360.13,141360.88,"3"
"17409","2017","55","3","RN","PSD","PASSAGEM AÉREA",36,1775,8,2327451,42360.13,212162.26,"3"
"17509","2017","55","3","RN","PSDB","TELEFONIA",54,1775,8,2327451,42360.13,4599.03,"1"
"18243","2017","55","3","RO","DEM","DIVULGAÇÃO MANDATO",21,1900,8,1127154,43300.63,159657.09,"7"
"18305","2017","55","3","RO","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",65,1900,8,1127154,43300.63,4089.74,"8"
"18343","2017","55","3","RO","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1900,8,1127154,43300.63,6866.05,"7"
"18181","2017","55","3","RO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1900,8,1127154,43300.63,30511.08,"4"
"18402","2017","55","3","RO","PSDB","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",54,1900,8,1127154,43300.63,18890,"7"
"18152","2017","55","3","RO","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1900,8,1127154,43300.63,37918.89,"1"
"18264","2017","55","3","RO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1900,8,1127154,43300.63,4755,"3"
"18736","2017","55","3","RR","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,2496,8,299558,45240.67,46558.46,"2"
"19034","2017","55","3","RR","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,2496,8,299558,45240.67,58972.72,"8"
"19071","2017","55","3","RR","PL","ASSINATURA DE PUBLICAÇÕES",34,2496,8,299558,45240.67,1724.25,"9"
"18992","2017","55","3","RR","PODEMOS","SERVIÇOS POSTAIS",9,2496,8,299558,45240.67,5145.79,"7"
"18906","2017","55","3","RR","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,2496,8,299558,45240.67,1739.34,"6"
"19035","2017","55","3","RR","PSDB","DIVULGAÇÃO MANDATO",54,2496,8,299558,45240.67,193050,"6"
"18795","2017","55","3","RR","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,2496,8,299558,45240.67,1268.7,"1"
"19141","2017","55","3","RS","DEM","TELEFONIA",21,1619,31,8392033,40504.04,19248.66,"2"
"20228","2017","55","3","RS","MDB","SERVIÇOS POSTAIS",65,1619,31,8392033,40504.04,43606.8,"7"
"20230","2017","55","3","RS","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1619,31,8392033,40504.04,31020.2,"7"
"20259","2017","55","3","RS","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1619,31,8392033,40504.04,115257.57,"11"
"20138","2017","55","3","RS","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8392033,40504.04,1498.34,"9"
"19218","2017","55","3","RS","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1619,31,8392033,40504.04,27638,"2"
"20217","2017","55","3","RS","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1619,31,8392033,40504.04,568.6,"9"
"20093","2017","55","3","RS","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,1619,31,8392033,40504.04,43550.11,"12"
"19092","2017","55","3","RS","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1619,31,8392033,40504.04,100660,"1"
"19237","2017","55","3","RS","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1619,31,8392033,40504.04,36700,"2"
"20309","2017","55","3","RS","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,1619,31,8392033,40504.04,22541.75,"10"
"20109","2017","55","3","RS","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1619,31,8392033,40504.04,29141.87,"6"
"20147","2017","55","3","RS","REDE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",NA,1619,31,8392033,40504.04,228.5,"9"
"20029","2017","55","3","RS","REPUBLICANOS","SERVIÇOS POSTAIS",21,1619,31,8392033,40504.04,24775.87,"5"
"20744","2017","55","3","SC","CIDADANIA","TELEFONIA",10,1314,16,4859324,39505.92,34215.05,"11"
"20519","2017","55","3","SC","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1314,16,4859324,39505.92,3568.09,"3"
"20606","2017","55","3","SC","MDB","ASSINATURA DE PUBLICAÇÕES",65,1314,16,4859324,39505.92,10725.47,"4"
"20522","2017","55","3","SC","PL","TELEFONIA",34,1314,16,4859324,39505.92,26308.41,"4"
"20585","2017","55","3","SC","PP","DIVULGAÇÃO MANDATO",38,1314,16,4859324,39505.92,48290.24,"6"
"20381","2017","55","3","SC","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1314,16,4859324,39505.92,7120.45,"1"
"20473","2017","55","3","SC","PSDB","SERVIÇOS POSTAIS",54,1314,16,4859324,39505.92,24249.09,"5"
"20491","2017","55","3","SC","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,1314,16,4859324,39505.92,1310.91,"5"
"21376","2017","55","3","SE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1292,8,1454165,39767.4,2000,"3"
"21486","2017","55","3","SE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1292,8,1454165,39767.4,3192.81,"6"
"21583","2017","55","3","SE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1292,8,1454165,39767.4,105200,"7"
"21343","2017","55","3","SE","PSB","SERVIÇOS POSTAIS",34,1292,8,1454165,39767.4,467.22,"1"
"21527","2017","55","3","SE","PSC","TELEFONIA",13,1292,8,1454165,39767.4,8774.74,"5"
"21642","2017","55","3","SE","PSD","TELEFONIA",36,1292,8,1454165,39767.4,13651.45,"10"
"21519","2017","55","3","SE","PT","TELEFONIA",68,1292,8,1454165,39767.4,11436.38,"8"
"21361","2017","55","3","SE","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1292,8,1454165,39767.4,11061.12,"1"
"21902","2017","55","3","SP","CIDADANIA","SERVIÇOS POSTAIS",10,873,70,31998432,36671.67,30945.43,"1"
"22229","2017","55","3","SP","DEM","TELEFONIA",21,873,70,31998432,36671.67,91198.3,"5"
"22191","2017","55","3","SP","MDB","TELEFONIA",65,873,70,31998432,36671.67,95167.41,"3"
"22163","2017","55","3","SP","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,31998432,36671.67,48652.43,"4"
"22013","2017","55","3","SP","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,873,70,31998432,36671.67,357.38,"3"
"22768","2017","55","3","SP","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,873,70,31998432,36671.67,8220.84,"4"
"22818","2017","55","3","SP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,873,70,31998432,36671.67,5212.99,"9"
"22373","2017","55","3","SP","PSB","SERVIÇOS POSTAIS",34,873,70,31998432,36671.67,36985.6,"7"
"22811","2017","55","3","SP","PSC","TELEFONIA",13,873,70,31998432,36671.67,13327.05,"8"
"22854","2017","55","3","SP","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,873,70,31998432,36671.67,7990.55,"11"
"22313","2017","55","3","SP","PSDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,873,70,31998432,36671.67,2142.52,"4"
"21885","2017","55","3","SP","PSL","DIVULGAÇÃO MANDATO",1,873,70,31998432,36671.67,188607.14,"1"
"22392","2017","55","3","SP","PSOL","LOCAÇÃO DE AUTOMÓVEIS",5,873,70,31998432,36671.67,41723.78,"7"
"22199","2017","55","3","SP","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,873,70,31998432,36671.67,13977.6,"4"
"22407","2017","55","3","SP","PTB","DIVULGAÇÃO MANDATO",25,873,70,31998432,36671.67,265700,"6"
"22047","2017","55","3","SP","PV","TELEFONIA",8,873,70,31998432,36671.67,65058.53,"4"
"22920","2017","55","3","SP","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,19237.43,"7"
"22304","2017","55","3","SP","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,873,70,31998432,36671.67,631,"5"
"23997","2017","55","3","TO","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,620,8,996887,39131.75,713,"9"
"23604","2017","55","3","TO","MDB","SERVIÇOS POSTAIS",65,620,8,996887,39131.75,18254.16,"5"
"24054","2017","55","3","TO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,620,8,996887,39131.75,270,"8"
"23518","2017","55","3","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,996887,39131.75,266110,"3"
"24062","2017","55","3","TO","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,620,8,996887,39131.75,21893.34,"9"
"23522","2017","55","3","TO","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,620,8,996887,39131.75,73032.79,"2"
"23973","2017","55","3","TO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,620,8,996887,39131.75,8600,"5"
"22","2018","55","4","AC","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,2246,8,506724,44260.6,57256.32,"1"
"76","2018","55","4","AC","MDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",65,2246,8,506724,44260.6,18700,"5"
"274","2018","55","4","AC","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,2246,8,506724,44260.6,1500,"7"
"86","2018","55","4","AC","PSB","TELEFONIA",34,2246,8,506724,44260.6,6879.41,"4"
"63","2018","55","4","AC","PSDB","SERVIÇOS POSTAIS",54,2246,8,506724,44260.6,908.63,"3"
"104","2018","55","4","AC","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,2246,8,506724,44260.6,53800,"4"
"853","2018","55","4","AL","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",2,1485,9,1995727,40572.24,77526.96,"3"
"931","2018","55","4","AL","PDT","TELEFONIA",20,1485,9,1995727,40572.24,14551.01,"7"
"812","2018","55","4","AL","PL","TELEFONIA",34,1485,9,1995727,40572.24,1333.35,"2"
"930","2018","55","4","AL","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1485,9,1995727,40572.24,59616.42,"7"
"872","2018","55","4","AL","PP","DIVULGAÇÃO MANDATO",38,1485,9,1995727,40572.24,81700,"3"
"1090","2018","55","4","AL","PSB","PASSAGEM AÉREA",34,1485,9,1995727,40572.24,177708.19,"8"
"1107","2018","55","4","AL","PSD","DIVULGAÇÃO MANDATO",36,1485,9,1995727,40572.24,149293.5,"7"
"1077","2018","55","4","AL","PSDB","DIVULGAÇÃO MANDATO",54,1485,9,1995727,40572.24,6000,"3"
"774","2018","55","4","AL","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1485,9,1995727,40572.24,38900,"1"
"898","2018","55","4","AL","PTB","SERVIÇOS POSTAIS",25,1485,9,1995727,40572.24,693.44,"5"
"1292","2018","55","4","AM","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1932,8,2226891,43198.26,645.7,"6"
"1589","2018","55","4","AM","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1932,8,2226891,43198.26,11133.83,"9"
"1218","2018","55","4","AM","PCdoB","DIVULGAÇÃO MANDATO",10,1932,8,2226891,43198.26,41840.6,"1"
"1578","2018","55","4","AM","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1932,8,2226891,43198.26,30837.39,"4"
"1602","2018","55","4","AM","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1932,8,2226891,43198.26,9387.02,"5"
"1275","2018","55","4","AM","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1932,8,2226891,43198.26,801.15,"3"
"1219","2018","55","4","AM","PP","SERVIÇOS POSTAIS",38,1932,8,2226891,43198.26,867.72,"2"
"1626","2018","55","4","AM","PSDB","TELEFONIA",54,1932,8,2226891,43198.26,10891.28,"8"
"1164","2018","55","4","AM","REPUBLICANOS","SERVIÇOS POSTAIS",21,1932,8,2226891,43198.26,2084.18,"1"
"1831","2018","55","4","AP","MDB","SERVIÇOS POSTAIS",65,1791,8,455514,43002.92,3349.33,"6"
"1932","2018","55","4","AP","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1791,8,455514,43002.92,63567.6,"7"
"1695","2018","55","4","AP","PDT","PASSAGEM AÉREA",20,1791,8,455514,43002.92,86437.34,"2"
