"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"138454","2017","1","55","3","RJ","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,933,46,12141145,35388.11,537.02,"1560"
"84445","2017","1","55","3","MT","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,873,8,2189703,39056.17,6000,"906"
"94953","2017","1","55","3","PA","PT","DIVULGAÇÃO MANDATO",68,1592,17,5188450,41855.59,52120,"1007"
"16074","2017","1","55","3","AP","PSB","DIVULGAÇÃO MANDATO",34,1791,8,455514,43002.92,17100,"181"
"113598","2017","1","55","3","PE","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1657,25,6356307,41304.94,3286.52,"1210"
"23516","2017","1","55","3","BA","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1060,39,10185417,38638.99,18810.05,"269"
"55961","2017","2","55","3","MA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1524,18,4497336,41779.83,700,"678"
"166881","2017","2","55","3","RS","REDE","ASSESSORIA TÉCNICA/JURÍDICA",NA,1619,31,8392033,40504.04,3000,"2027"
"176810","2017","2","55","3","SC","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1314,16,4859324,39505.92,5787.19,"2075"
"156324","2017","2","55","3","RR","REPUBLICANOS","TELEFONIA",21,2496,8,299558,45240.67,536.25,"1870"
"58057","2017","2","55","3","MA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1524,18,4497336,41779.83,269,"702"
"159201","2017","2","55","3","RR","PODEMOS","PASSAGEM AÉREA",9,2496,8,299558,45240.67,11423.62,"1888"
"116738","2017","2","55","3","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2345694,40599.91,7866.06,"1375"
"137068","2017","2","55","3","RJ","PT","PASSAGEM AÉREA",68,933,46,12141145,35388.11,48081.91,"1678"
"136661","2017","2","55","3","RJ","PSB","PASSAGEM AÉREA",34,933,46,12141145,35388.11,32441.38,"1669"
"134852","2017","3","55","3","RJ","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,933,46,12141145,35388.11,10300,"1662"
"113459","2017","3","55","3","PE","AVANTE","TELEFONIA",2,1657,25,6356307,41304.94,3675.49,"1367"
"167863","2017","3","55","3","RS","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,1619,31,8392033,40504.04,278.1,"2101"
"160110","2017","3","55","3","RR","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,2496,8,299558,45240.67,2637.84,"1947"
"26200","2017","3","55","3","BA","PDT","TELEFONIA",20,1060,39,10185417,38638.99,2037.65,"355"
"21473","2017","3","55","3","BA","MDB","SERVIÇOS POSTAIS",65,1060,39,10185417,38638.99,4220.58,"247"
"65745","2017","3","55","3","MG","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,624,53,15248681,35720.85,17600,"818"
"139136","2017","3","55","3","RJ","PSB","TELEFONIA",34,933,46,12141145,35388.11,3174.48,"1764"
"34067","2017","3","55","3","CE","PSB","PASSAGEM AÉREA",34,1687,22,6271554,42079.91,21326.24,"393"
"123818","2017","4","55","3","PR","PSB","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,7050,"1511"
"150994","2017","4","55","3","RN","PSDB","TELEFONIA",54,1775,8,2327451,42360.13,378.95,"1811"
"65696","2017","4","55","3","MG","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,624,53,15248681,35720.85,2675.28,"807"
"16172","2017","4","55","3","AP","PODEMOS","DIVULGAÇÃO MANDATO",9,1791,8,455514,43002.92,15000,"193"
"159049","2017","4","55","3","RR","PP","SERVIÇOS POSTAIS",38,2496,8,299558,45240.67,2411.12,"1891"
"153974","2017","4","55","3","RO","PSDB","SERVIÇOS POSTAIS",54,1900,8,1127154,43300.63,322.69,"1855"
"178599","2017","4","55","3","SC","PT","TELEFONIA",68,1314,16,4859324,39505.92,6233.98,"2121"
"57926","2017","4","55","3","MA","DEM","PASSAGEM AÉREA",21,1524,18,4497336,41779.83,4448.47,"709"
"53100","2017","4","55","3","GO","PSD","SERVIÇOS POSTAIS",36,173,17,4331733,35135.2,32.7,"624"
"114843","2017","5","55","3","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,1657,25,6356307,41304.94,15633.9,"1386"
"162667","2017","5","55","3","RS","MDB","PASSAGEM AÉREA",65,1619,31,8392033,40504.04,57862.51,"1970"
"54256","2017","5","55","3","GO","PT","SERVIÇOS POSTAIS",68,173,17,4331733,35135.2,377.87,"661"
"135032","2017","5","55","3","RJ","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,933,46,12141145,35388.11,574.16,"1677"
"194816","2017","5","55","3","SP","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,31998432,36671.67,631.34,"2312"
"188737","2017","5","55","3","SP","PP","DIVULGAÇÃO MANDATO",38,873,70,31998432,36671.67,25240,"2259"
"24886","2017","5","55","3","BA","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1060,39,10185417,38638.99,6500,"316"
"138150","2017","5","55","3","RJ","PSL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",1,933,46,12141145,35388.11,121,"1743"
"109216","2017","5","55","3","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1657,25,6356307,41304.94,2721.65,"1278"
"87762","2017","6","55","3","MT","PT","MANUTENÇÃO DE ESCRITÓRIO",68,873,8,2189703,39056.17,5672.48,"1058"
"159847","2017","6","55","3","RR","PODEMOS","TELEFONIA",9,2496,8,299558,45240.67,220.32,"1930"
"150789","2017","6","55","3","RN","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1775,8,2327451,42360.13,4000,"1824"
"181092","2017","6","55","3","SE","PSC","TELEFONIA",13,1292,8,1454165,39767.4,826.08,"2187"
"45029","2017","6","55","3","ES","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,947,10,2653536,37052.05,6030.82,"577"
"66360","2017","6","55","3","MG","PL","PASSAGEM AÉREA",34,624,53,15248681,35720.85,24068.25,"838"
"179905","2017","6","55","3","SC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1314,16,4859324,39505.92,3449.96,"2168"
"196160","2017","6","55","3","SP","PT","MANUTENÇÃO DE ESCRITÓRIO",68,873,70,31998432,36671.67,60979.53,"2332"
"205103","2017","6","55","3","TO","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,620,8,996887,39131.75,13000,"2447"
"52716","2017","7","55","3","GO","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,173,17,4331733,35135.2,3760.82,"603"
"9227","2017","7","55","3","AM","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1932,8,2226891,43198.26,78,"110"
"134889","2017","7","55","3","RJ","REDE","PASSAGEM AÉREA",NA,933,46,12141145,35388.11,14669.25,"1639"
"58418","2017","7","55","3","MA","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1524,18,4497336,41779.83,10060.13,"714"
"134138","2017","7","55","3","RJ","PTB","SERVIÇOS POSTAIS",25,933,46,12141145,35388.11,792.39,"1622"
"163682","2017","7","55","3","RS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1619,31,8392033,40504.04,956.23,"1968"
"194194","2017","7","55","3","SP","PSL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,873,70,31998432,36671.67,184,"2256"
"81499","2017","7","55","3","MS","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,878,8,1818937,40170.98,351.76,"979"
"56959","2017","7","55","3","MA","PT","TELEFONIA",68,1524,18,4497336,41779.83,2300.94,"679"
"162093","2017","8","55","3","RS","PL","TELEFONIA",34,1619,31,8392033,40504.04,3852.6,"1974"
"24760","2017","8","55","3","BA","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1060,39,10185417,38638.99,1238.82,"312"
"124272","2017","8","55","3","PR","PL","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,510.58,"1538"
"113590","2017","8","55","3","PE","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1657,25,6356307,41304.94,12524.74,"1374"
"65503","2017","8","55","3","MG","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,624,53,15248681,35720.85,10000,"820"
"114483","2017","8","55","3","PE","PSB","ASSINATURA DE PUBLICAÇÕES",34,1657,25,6356307,41304.94,930.6,"1386"
"20413","2017","8","55","3","BA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1060,39,10185417,38638.99,2419.1,"220"
"41254","2017","8","55","3","DF","DEM","PASSAGEM AÉREA",21,0,8,1897677,30416.8,2382.73,"503"
"14730","2017","8","55","3","AP","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1791,8,455514,43002.92,10900,"168"
"136033","2017","9","55","3","RJ","PSL","SERVIÇOS POSTAIS",1,933,46,12141145,35388.11,598.85,"1657"
"183109","2017","9","55","3","SE","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1292,8,1454165,39767.4,10000,"2189"
"122147","2017","9","55","3","PR","PP","TELEFONIA",38,1081,30,7865950,38500,9628.73,"1482"
"122432","2017","9","55","3","PR","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,1081,30,7865950,38500,10000,"1487"
"112716","2017","9","55","3","PE","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1657,25,6356307,41304.94,20,"1304"
"80889","2017","9","55","3","MS","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,878,8,1818937,40170.98,11239.15,"947"
"84874","2017","9","55","3","MT","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,873,8,2189703,39056.17,3674.99,"993"
"21118","2017","9","55","3","BA","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1060,39,10185417,38638.99,33130,"229"
"69991","2017","9","55","3","MG","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,624,53,15248681,35720.85,411.64,"867"
"15371","2017","10","55","3","AP","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1791,8,455514,43002.92,227,"166"
"54357","2017","10","55","3","GO","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,173,17,4331733,35135.2,434.85,"634"
"87280","2017","10","55","3","MT","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,873,8,2189703,39056.17,242.01,"996"
"43038","2017","10","55","3","ES","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,947,10,2653536,37052.05,6698.05,"497"
"95233","2017","10","55","3","PA","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,1592,17,5188450,41855.59,15000,"1092"
"160014","2017","10","55","3","RR","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,2496,8,299558,45240.67,210,"1911"
"121357","2017","10","55","3","PR","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1081,30,7865950,38500,131,"1459"
"197673","2017","10","55","3","SP","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,873,70,31998432,36671.67,21700,"2338"
"137428","2017","10","55","3","RJ","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,933,46,12141145,35388.11,13802.34,"1703"
"45015","2017","11","55","3","ES","PSB","DIVULGAÇÃO MANDATO",34,947,10,2653536,37052.05,7600,"541"
"164866","2017","11","55","3","RS","MDB","DIVULGAÇÃO MANDATO",65,1619,31,8392033,40504.04,27610,"1961"
"194247","2017","11","55","3","SP","PSB","TELEFONIA",34,873,70,31998432,36671.67,5306.1,"2229"
"4884","2017","11","55","3","AL","PSB","TELEFONIA",34,1485,9,1995727,40572.24,425.48,"64"
"112472","2017","11","55","3","PE","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1657,25,6356307,41304.94,1572.5,"1271"
"164221","2017","11","55","3","RS","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1619,31,8392033,40504.04,740.66,"1947"
"3471","2017","11","55","3","AC","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,2246,8,506724,44260.6,4545.2,"29"
"1360","2017","11","55","3","AC","PT","DIVULGAÇÃO MANDATO",68,2246,8,506724,44260.6,22680,"21"
"15836","2017","11","55","3","AP","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1791,8,455514,43002.92,12700,"186"
"119670","2017","12","55","3","PI","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1313,10,2345694,40599.91,1200,"1278"
"113145","2017","12","55","3","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6356307,41304.94,350,"1183"
"11596","2017","12","55","3","AM","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1932,8,2226891,43198.26,1301.84,"108"
"4587","2017","12","55","3","AL","PSDB","TELEFONIA",54,1485,9,1995727,40572.24,547.63,"43"
"81147","2017","12","55","3","MS","DEM","TELEFONIA",21,878,8,1818937,40170.98,2307.84,"844"
"194390","2017","12","55","3","SP","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,873,70,31998432,36671.67,698.33,"2066"
"113279","2017","12","55","3","PE","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1657,25,6356307,41304.94,10885,"1186"
"20470","2017","12","55","3","BA","PDT","TELEFONIA",20,1060,39,10185417,38638.99,1741.71,"193"
"55698","2018","1","55","4","MA","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1524,18,4497336,41779.83,12000,"607"
"919","2018","1","55","4","AC","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,2246,8,506724,44260.6,10900.53,"13"
"198082","2018","1","55","4","SP","PV","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,873,70,31998432,36671.67,187.61,"2129"
"140003","2018","1","55","4","RJ","PODEMOS","PASSAGEM AÉREA",9,933,46,12141145,35388.11,5782.21,"1588"
"200006","2018","1","55","4","SP","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,873,70,31998432,36671.67,18752.44,"2168"
"113649","2018","1","55","4","PE","PSB","DIVULGAÇÃO MANDATO",34,1657,25,6356307,41304.94,3000,"1216"
"43483","2018","1","55","4","ES","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,947,10,2653536,37052.05,56,"484"
"22984","2018","1","55","4","BA","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1060,39,10185417,38638.99,18767.06,"246"
"159835","2018","2","55","4","RR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,2496,8,299558,45240.67,3201.1,"1828"
"120967","2018","2","55","4","PR","PL","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,25785,"1393"
"24585","2018","2","55","4","BA","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1060,39,10185417,38638.99,120.41,"303"
"96235","2018","2","55","4","PA","CIDADANIA","TELEFONIA",10,1592,17,5188450,41855.59,2178.62,"1080"
"22367","2018","2","55","4","BA","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",36,1060,39,10185417,38638.99,10000,"262"
"121383","2018","2","55","4","PR","PSB","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,19650,"1402"
"14478","2018","2","55","4","AP","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1791,8,455514,43002.92,2000,"157"
"200026","2018","2","55","4","SP","PTB","DIVULGAÇÃO MANDATO",25,873,70,31998432,36671.67,28760,"2295"
"35212","2018","2","55","4","CE","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1687,22,6271554,42079.91,2891.44,"388"
"23697","2018","3","55","4","BA","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1060,39,10185417,38638.99,1359.9,"289"
"87218","2018","3","55","4","MT","DEM","SERVIÇOS POSTAIS",21,873,8,2189703,39056.17,81.2,"1016"
"41020","2018","3","55","4","DF","PSD","DIVULGAÇÃO MANDATO",36,0,8,1897677,30416.8,5000,"488"
"78718","2018","3","55","4","MG","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",2,624,53,15248681,35720.85,11326.49,"925"
"88385","2018","3","55","4","MT","MDB","PASSAGEM AÉREA",65,873,8,2189703,39056.17,9633.18,"1047"
"189550","2018","3","55","4","SP","PSOL","PASSAGEM AÉREA",5,873,70,31998432,36671.67,24423.72,"2272"
"193449","2018","3","55","4","SP","PSL","PASSAGEM AÉREA",1,873,70,31998432,36671.67,27291.66,"2280"
"181939","2018","3","55","4","SE","PSD","ASSINATURA DE PUBLICAÇÕES",36,1292,8,1454165,39767.4,263.47,"2206"
"78276","2018","3","55","4","MG","PSD","PASSAGEM AÉREA",36,624,53,15248681,35720.85,41451.79,"913"
"160434","2018","4","55","4","RR","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,2496,8,299558,45240.67,10500,"1900"
"165197","2018","4","55","4","RS","PL","PASSAGEM AÉREA",34,1619,31,8392033,40504.04,5224.2,"1969"
"164541","2018","4","55","4","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1619,31,8392033,40504.04,895.14,"1960"
"7954","2018","4","55","4","AL","AVANTE","PASSAGEM AÉREA",2,1485,9,1995727,40572.24,13593.14,"81"
"99256","2018","4","55","4","PB","PSB","PASSAGEM AÉREA",34,1716,12,2835882,41660.7,8638.41,"1171"
"198519","2018","4","55","4","SP","PL","TELEFONIA",34,873,70,31998432,36671.67,5720.64,"2330"
"52392","2018","4","55","4","GO","PL","MANUTENÇÃO DE ESCRITÓRIO",34,173,17,4331733,35135.2,18483.99,"602"
"134843","2018","4","55","4","RJ","PSL","ASSINATURA DE PUBLICAÇÕES",1,933,46,12141145,35388.11,129.9,"1629"
"43619","2018","4","55","4","ES","DEM","TELEFONIA",21,947,10,2653536,37052.05,1356.6,"523"
"195611","2018","5","55","4","SP","PL","DIVULGAÇÃO MANDATO",34,873,70,31998432,36671.67,36356.36,"2276"
"176492","2018","5","55","4","SC","PSD","TELEFONIA",36,1314,16,4859324,39505.92,2301.73,"2053"
"136806","2018","5","55","4","RJ","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",5,933,46,12141145,35388.11,191.95,"1676"
"58128","2018","5","55","4","MA","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1524,18,4497336,41779.83,17.58,"697"
"195961","2018","5","55","4","SP","CIDADANIA","SERVIÇOS POSTAIS",10,873,70,31998432,36671.67,1189.83,"2282"
"4606","2018","5","55","4","AL","PP","TELEFONIA",38,1485,9,1995727,40572.24,123.36,"50"
"55626","2018","5","55","4","MA","PSDB","DIVULGAÇÃO MANDATO",54,1524,18,4497336,41779.83,500,"655"
"63812","2018","5","55","4","MG","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15248681,35720.85,2953.87,"757"
"7491","2018","5","55","4","AL","PT","DIVULGAÇÃO MANDATO",68,1485,9,1995727,40572.24,2500,"71"
"51428","2018","6","55","4","GO","PSD","TELEFONIA",36,173,17,4331733,35135.2,1315.99,"537"
"4949","2018","6","55","4","AL","PP","TELEFONIA",38,1485,9,1995727,40572.24,605.18,"61"
"188674","2018","6","55","4","SP","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,873,70,31998432,36671.67,16118.96,"2070"
"134561","2018","6","55","4","RJ","PROS","PASSAGEM AÉREA",11,933,46,12141145,35388.11,35005.91,"1510"
"43060","2018","6","55","4","ES","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,947,10,2653536,37052.05,868.17,"475"
"57135","2018","6","55","4","MA","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1524,18,4497336,41779.83,120,"629"
"204978","2018","6","55","4","TO","MDB","TELEFONIA",65,620,8,996887,39131.75,437.24,"2256"
"125470","2018","6","55","4","PR","MDB","TELEFONIA",65,1081,30,7865950,38500,4225.55,"1433"
"79503","2018","7","55","4","MG","PT","PASSAGEM AÉREA",68,624,53,15248681,35720.85,113142.91,"795"
"965","2018","7","55","4","AC","PT","PASSAGEM AÉREA",68,2246,8,506724,44260.6,37817.34,"10"
"15080","2018","7","55","4","AP","PP","LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES",38,1791,8,455514,43002.92,3000,"148"
"21476","2018","7","55","4","BA","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",25,1060,39,10185417,38638.99,213.6,"196"
"113802","2018","7","55","4","PE","PATRIOTA","SERVIÇOS POSTAIS",5,1657,25,6356307,41304.94,243.57,"1146"
"84739","2018","7","55","4","MT","PSDB","PASSAGEM AÉREA",54,873,8,2189703,39056.17,14628.47,"856"
"94412","2018","7","55","4","PA","CIDADANIA","PASSAGEM AÉREA",10,1592,17,5188450,41855.59,2296.3,"926"
"3492","2018","7","55","4","AC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,2246,8,506724,44260.6,1615.14,"25"
"60873","2018","8","55","4","MA","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,1524,18,4497336,41779.83,10900,"612"
"119927","2018","8","55","4","PR","PP","PASSAGEM AÉREA",38,1081,30,7865950,38500,52038.79,"1158"
"111743","2018","8","55","4","PE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,5735.04,"1038"
"95255","2018","8","55","4","PA","PSD","TELEFONIA",36,1592,17,5188450,41855.59,1924.72,"894"
"163946","2018","8","55","4","RS","PP","ASSINATURA DE PUBLICAÇÕES",38,1619,31,8392033,40504.04,845.1,"1577"
"7705","2018","8","55","4","AL","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1485,9,1995727,40572.24,4850,"63"
"21579","2018","8","55","4","BA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1060,39,10185417,38638.99,100,"205"
"58697","2018","9","55","4","MA","PODEMOS","PASSAGEM AÉREA",9,1524,18,4497336,41779.83,5984.9,"474"
"56068","2018","9","55","4","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1524,18,4497336,41779.83,103.77,"448"
"121087","2018","9","55","4","PR","PSB","TELEFONIA",34,1081,30,7865950,38500,907.61,"1003"
"65130","2018","9","55","4","MG","AVANTE","TELEFONIA",2,624,53,15248681,35720.85,1912.39,"542"
"153783","2018","9","55","4","RO","DEM","PASSAGEM AÉREA",21,1900,8,1127154,43300.63,1592.93,"1246"
"199873","2018","9","55","4","SP","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,873,70,31998432,36671.67,10278.91,"1624"
"52586","2018","10","55","4","GO","SOLIDARIEDADE","TELEFONIA",15,173,17,4331733,35135.2,321.69,"521"
"167024","2018","10","55","4","RS","PSB","DIVULGAÇÃO MANDATO",34,1619,31,8392033,40504.04,30000,"1769"
"152918","2018","10","55","4","RO","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1900,8,1127154,43300.63,2037,"1582"
"100029","2018","10","55","4","PB","PROS","DIVULGAÇÃO MANDATO",11,1716,12,2835882,41660.7,17666.67,"1033"
"34582","2018","10","55","4","CE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1687,22,6271554,42079.91,17000,"342"
"77844","2018","10","55","4","MG","PODEMOS","TELEFONIA",9,624,53,15248681,35720.85,4258.15,"778"
"110547","2018","10","55","4","PE","PROS","TELEFONIA",11,1657,25,6356307,41304.94,1646.88,"1084"
"195760","2018","10","55","4","SP","PSDB","ASSINATURA DE PUBLICAÇÕES",54,873,70,31998432,36671.67,1189.51,"1988"
"37808","2018","11","55","4","CE","PDT","TELEFONIA",20,1687,22,6271554,42079.91,3817.44,"398"
"159984","2018","11","55","4","RR","REPUBLICANOS","TELEFONIA",21,2496,8,299558,45240.67,345.68,"1760"
"70714","2018","11","55","4","MG","PROS","DIVULGAÇÃO MANDATO",11,624,53,15248681,35720.85,11161.78,"802"
"204586","2018","11","55","4","TO","PT","DIVULGAÇÃO MANDATO",68,620,8,996887,39131.75,25000,"2211"
"147145","2018","11","55","4","RN","DEM","ASSINATURA DE PUBLICAÇÕES",21,1775,8,2327451,42360.13,607.05,"1640"
"81315","2018","11","55","4","MS","PSDB","TELEFONIA",54,878,8,1818937,40170.98,2191.2,"875"
"200122","2018","11","55","4","SP","PCdoB","DIVULGAÇÃO MANDATO",10,873,70,31998432,36671.67,10000,"2190"
"51936","2018","11","55","4","GO","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,173,17,4331733,35135.2,176,"534"
"121997","2018","12","55","4","PR","PODEMOS","TELEFONIA",9,1081,30,7865950,38500,2340.7,"1333"
"34204","2018","12","55","4","CE","PP","TELEFONIA",38,1687,22,6271554,42079.91,968.59,"342"
"126536","2018","12","55","4","PR","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1081,30,7865950,38500,490.78,"1406"
"52429","2018","12","55","4","GO","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,173,17,4331733,35135.2,234.28,"548"
"160550","2018","12","55","4","RR","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,2496,8,299558,45240.67,769.65,"1727"
"84831","2018","12","55","4","MT","PT","TELEFONIA",68,873,8,2189703,39056.17,2225.1,"900"
"9335","2018","12","55","4","AM","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1932,8,2226891,43198.26,133,"99"
"125467","2018","12","55","4","PR","PTB","SERVIÇOS POSTAIS",25,1081,30,7865950,38500,857.24,"1383"
"59286","2019","1","55","5","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1524,18,4497336,41779.83,67,"591"
"194704","2019","1","55","5","SP","PT","LOCAÇÃO DE AUTOMÓVEIS",68,873,70,31998432,36671.67,14100,"1855"
"119725","2019","1","55","5","PI","PTB","TELEFONIA",25,1313,10,2345694,40599.91,326.82,"1169"
"7710","2019","1","55","5","AL","PSD","TELEFONIA",36,1485,9,1995727,40572.24,24.41,"71"
"32580","2019","1","55","5","CE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1687,22,6271554,42079.91,8032.76,"292"
"51441","2019","1","55","5","GO","PSL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",1,173,17,4331733,35135.2,115.63,"481"
"51620","2019","1","55","5","GO","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,173,17,4331733,35135.2,827.12,"487"
"63711","2019","2","56","1","MA","PSB","PASSAGEM AÉREA",32,1524,18,4537237,41779.83,10244.31,"627"
"102165","2019","2","56","1","PB","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,1716,12,2867649,41660.7,4000,"998"
"202185","2019","2","56","1","TO","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,620,8,1039439,39131.75,7909.53,"2019"
"142057","2019","2","56","1","RJ","PSB","SERVIÇOS POSTAIS",32,933,46,12408340,35388.11,148.53,"1361"
