"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"21635","2016","SE","PL",34,1292,8,1454165,39767.4,11915,"76"
"22007","2016","SP","PSC",13,873,70,31998432,36671.67,14043.8,"33"
"21872","2016","SP","PSOL",5,873,70,31998432,36671.67,42352.58,"5"
"22396","2016","SP","PODEMOS",9,873,70,31998432,36671.67,173214.21,"115"
"22058","2016","SP","PTB",25,873,70,31998432,36671.67,71848.27,"45"
"21901","2016","SP","PSOL",5,873,70,31998432,36671.67,7556.06,"12"
"22772","2016","SP","PSD",36,873,70,31998432,36671.67,4963.77,"143"
"22112","2016","SP","PTB",25,873,70,31998432,36671.67,2880,"59"
"22066","2016","SP","PT",68,873,70,31998432,36671.67,10656.79,"47"
"22871","2016","SP","CIDADANIA",10,873,70,31998432,36671.67,4225.53,"168"
"22966","2016","SP","DEM",21,873,70,31998432,36671.67,99069.06,"183"
"22740","2016","SP","SOLIDARIEDADE",15,873,70,31998432,36671.67,7704.75,"136"
"22118","2016","SP","PCdoB",10,873,70,31998432,36671.67,6484.39,"62"
"22752","2016","SP","MDB",65,873,70,31998432,36671.67,7006.77,"140"
"22863","2016","SP","PSL",1,873,70,31998432,36671.67,146803.42,"163"
"22770","2016","SP","PSC",13,873,70,31998432,36671.67,44185.29,"142"
"22880","2016","SP","PL",34,873,70,31998432,36671.67,22129.4,"171"
"21967","2016","SP","PSB",34,873,70,31998432,36671.67,192599.3,"21"
"22243","2016","SP","REPUBLICANOS",21,873,70,31998432,36671.67,27912.95,"84"
"22475","2016","SP","PSD",36,873,70,31998432,36671.67,1619.43,"132"
"21922","2016","SP","PT",68,873,70,31998432,36671.67,4643.54,"14"
"21887","2016","SP","PV",8,873,70,31998432,36671.67,76070.74,"7"
"22152","2016","SP","PSL",1,873,70,31998432,36671.67,45759.68,"69"
"22411","2016","SP","PSDB",54,873,70,31998432,36671.67,34323.86,"120"
"23975","2016","TO","DEM",21,620,8,996887,39131.75,1360,"36"
"23983","2016","TO","PL",34,620,8,996887,39131.75,49527.34,"40"
"24016","2016","TO","MDB",65,620,8,996887,39131.75,164730,"50"
"23606","2016","TO","PSD",36,620,8,996887,39131.75,82215.4,"21"
"23558","2016","TO","DEM",21,620,8,996887,39131.75,234800,"12"
"24015","2016","TO","MDB",65,620,8,996887,39131.75,947.19,"49"
"23957","2016","TO","REPUBLICANOS",21,620,8,996887,39131.75,450,"29"
"24020","2016","TO","MDB",65,620,8,996887,39131.75,18091.67,"51"
"545","2017","AC","PT",68,2246,8,506724,44260.6,119359.98,"59"
"309","2017","AC","PT",68,2246,8,506724,44260.6,6789.12,"53"
"285","2017","AC","PSDB",54,2246,8,506724,44260.6,48832.47,"46"
"262","2017","AC","PCdoB",10,2246,8,506724,44260.6,168834.92,"42"
"100","2017","AC","PCdoB",10,2246,8,506724,44260.6,4104.94,"28"
"295","2017","AC","DEM",21,2246,8,506724,44260.6,43875,"48"
"146","2017","AC","MDB",65,2246,8,506724,44260.6,41931.66,"37"
"8","2017","AC","PSDB",54,2246,8,506724,44260.6,90046.91,"4"
"80","2017","AC","PSDB",54,2246,8,506724,44260.6,10103,"23"
"914","2017","AL","PP",38,1485,9,1995727,40572.24,13624.97,"25"
"1094","2017","AL","PP",38,1485,9,1995727,40572.24,248567.81,"59"
"820","2017","AL","PSB",34,1485,9,1995727,40572.24,450.45,"10"
"785","2017","AL","PDT",20,1485,9,1995727,40572.24,465.67,"3"
"809","2017","AL","PODEMOS",9,1485,9,1995727,40572.24,1171.48,"7"
"790","2017","AL","PODEMOS",9,1485,9,1995727,40572.24,7044.78,"4"
"1022","2017","AL","PP",38,1485,9,1995727,40572.24,28095.37,"43"
"1032","2017","AL","PTB",25,1485,9,1995727,40572.24,6782.9,"45"
"1044","2017","AL","AVANTE",2,1485,9,1995727,40572.24,324.54,"48"
"1180","2017","AM","PP",38,1932,8,2226891,43198.26,1834.33,"7"
"1300","2017","AM","PL",34,1932,8,2226891,43198.26,832.2,"34"
"1631","2017","AM","PL",34,1932,8,2226891,43198.26,752,"52"
"1233","2017","AM","DEM",21,1932,8,2226891,43198.26,841.65,"20"
"1314","2017","AM","PSDB",54,1932,8,2226891,43198.26,4374.5,"39"
"1590","2017","AM","PL",34,1932,8,2226891,43198.26,36500.3,"45"
"1154","2017","AM","PTB",25,1932,8,2226891,43198.26,7676.41,"4"
"1865","2017","AP","PODEMOS",9,1791,8,455514,43002.92,3260,"46"
"1911","2017","AP","PP",38,1791,8,455514,43002.92,3000,"56"
"1919","2017","AP","PODEMOS",9,1791,8,455514,43002.92,169756.84,"58"
"1718","2017","AP","MDB",65,1791,8,455514,43002.92,135450,"13"
"1909","2017","AP","PP",38,1791,8,455514,43002.92,1297,"55"
"1784","2017","AP","PDT",20,1791,8,455514,43002.92,177200,"30"
"1691","2017","AP","PP",38,1791,8,455514,43002.92,95495.38,"5"
"1739","2017","AP","PL",34,1791,8,455514,43002.92,58000,"19"
"1713","2017","AP","PSB",34,1791,8,455514,43002.92,14410.7,"11"
"2860","2017","BA","PCdoB",10,1060,39,10185417,38638.99,3103.38,"47"
"3172","2017","BA","DEM",21,1060,39,10185417,38638.99,3462.75,"107"
"3145","2017","BA","PATRIOTA",5,1060,39,10185417,38638.99,4350,"99"
"2957","2017","BA","PSDB",54,1060,39,10185417,38638.99,41857.38,"72"
"2843","2017","BA","PDT",20,1060,39,10185417,38638.99,22830.79,"46"
"3356","2017","BA","PTB",25,1060,39,10185417,38638.99,16955.67,"146"
"2873","2017","BA","PODEMOS",9,1060,39,10185417,38638.99,73000,"52"
"2659","2017","BA","DEM",21,1060,39,10185417,38638.99,877.86,"12"
"3150","2017","BA","PL",34,1060,39,10185417,38638.99,3449,"100"
"2705","2017","BA","MDB",65,1060,39,10185417,38638.99,49000,"20"
"3160","2017","BA","PATRIOTA",5,1060,39,10185417,38638.99,42138.52,"104"
"2842","2017","BA","PODEMOS",9,1060,39,10185417,38638.99,16500,"45"
"2909","2017","BA","PODEMOS",9,1060,39,10185417,38638.99,29044.31,"61"
"3163","2017","BA","REPUBLICANOS",21,1060,39,10185417,38638.99,1791.18,"105"
"2791","2017","BA","PSB",34,1060,39,10185417,38638.99,1852.6,"36"
"3298","2017","BA","PT",68,1060,39,10185417,38638.99,24881.72,"135"
"2611","2017","BA","MDB",65,1060,39,10185417,38638.99,65146.34,"1"
"2879","2017","BA","PCdoB",10,1060,39,10185417,38638.99,59550.39,"54"
"3255","2017","BA","PCdoB",10,1060,39,10185417,38638.99,71839.36,"131"
"3313","2017","BA","PDT",20,1060,39,10185417,38638.99,668.9,"140"
"2698","2017","BA","PTB",25,1060,39,10185417,38638.99,2063.29,"18"
"3768","2017","CE","PP",38,1687,22,6271554,42079.91,1622.38,"33"
"4316","2017","CE","PL",34,1687,22,6271554,42079.91,15450,"145"
"3721","2017","CE","AVANTE",2,1687,22,6271554,42079.91,199.6,"22"
"4214","2017","CE","REPUBLICANOS",21,1687,22,6271554,42079.91,16540.7,"125"
"3903","2017","CE","MDB",65,1687,22,6271554,42079.91,1875,"56"
"3662","2017","CE","PT",68,1687,22,6271554,42079.91,112000,"5"
"4292","2017","CE","PCdoB",10,1687,22,6271554,42079.91,25487.98,"141"
"3816","2017","CE","PT",68,1687,22,6271554,42079.91,59969.8,"45"
"4059","2017","CE","PCdoB",10,1687,22,6271554,42079.91,142225,"97"
"3792","2017","CE","PL",34,1687,22,6271554,42079.91,2223.27,"40"
"4300","2017","CE","PP",38,1687,22,6271554,42079.91,15266.54,"143"
"4243","2017","CE","PP",38,1687,22,6271554,42079.91,226415.03,"129"
"3952","2017","CE","PSB",34,1687,22,6271554,42079.91,450.76,"71"
"3953","2017","CE","MDB",65,1687,22,6271554,42079.91,134000,"72"
"3983","2017","CE","PCdoB",10,1687,22,6271554,42079.91,27000,"78"
"4189","2017","CE","PT",68,1687,22,6271554,42079.91,270,"121"
"4081","2017","CE","PSDB",54,1687,22,6271554,42079.91,1109.88,"105"
"4110","2017","CE","PSB",34,1687,22,6271554,42079.91,184830.94,"110"
"4298","2017","CE","PSD",36,1687,22,6271554,42079.91,65000,"142"
"5055","2017","DF","PSD",36,0,8,1897677,30416.8,5110.12,"55"
"4835","2017","DF","PP",38,0,8,1897677,30416.8,82500,"10"
"4712","2017","DF","DEM",21,0,8,1897677,30416.8,9235.84,"4"
"4910","2017","DF","PODEMOS",9,0,8,1897677,30416.8,2095,"27"
"4983","2017","DF","DEM",21,0,8,1897677,30416.8,4066.47,"39"
"5024","2017","DF","PODEMOS",9,0,8,1897677,30416.8,146800,"46"
"4884","2017","DF","PODEMOS",9,0,8,1897677,30416.8,10802.66,"19"
"4834","2017","DF","PSDB",54,0,8,1897677,30416.8,28158.19,"9"
"5223","2017","ES","PCdoB",10,947,10,2653536,37052.05,1569.15,"26"
"5278","2017","ES","DEM",21,947,10,2653536,37052.05,48000,"34"
"5150","2017","ES","PP",38,947,10,2653536,37052.05,85369.45,"5"
"5178","2017","ES","PT",68,947,10,2653536,37052.05,91343,"17"
"5695","2017","ES","PCdoB",10,947,10,2653536,37052.05,103092,"60"
"5729","2017","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,201140,"66"
"5259","2017","ES","DEM",21,947,10,2653536,37052.05,29251.56,"31"
"5731","2017","ES","DEM",21,947,10,2653536,37052.05,7441.65,"67"
"5277","2017","ES","PSL",1,947,10,2653536,37052.05,183408.73,"33"
"5282","2017","ES","DEM",21,947,10,2653536,37052.05,15759.1,"35"
"5773","2017","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,68107.23,"75"
"6556","2017","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,669.13,"111"
"6172","2017","GO","PTB",25,173,17,4331733,35135.2,38000.35,"28"
"6278","2017","GO","PSL",1,173,17,4331733,35135.2,400,"54"
"6515","2017","GO","PP",38,173,17,4331733,35135.2,4731.65,"102"
"6562","2017","GO","CIDADANIA",10,173,17,4331733,35135.2,1998.3,"113"
"6418","2017","GO","PL",34,173,17,4331733,35135.2,28500,"79"
"6199","2017","GO","PTB",25,173,17,4331733,35135.2,25097.55,"36"
"6426","2017","GO","PTB",25,173,17,4331733,35135.2,5328.6,"82"
"6439","2017","GO","PL",34,173,17,4331733,35135.2,22869.25,"86"
"6532","2017","GO","PTB",25,173,17,4331733,35135.2,5166,"106"
"6466","2017","GO","PDT",20,173,17,4331733,35135.2,246.21,"90"
"6539","2017","GO","PSD",36,173,17,4331733,35135.2,61916.06,"108"
"6097","2017","GO","PTB",25,173,17,4331733,35135.2,52299.99,"12"
"6435","2017","GO","PT",68,173,17,4331733,35135.2,122777.88,"84"
"6375","2017","GO","CIDADANIA",10,173,17,4331733,35135.2,222325,"73"
"7767","2017","MA","PT",68,1524,18,4497336,41779.83,70000,"107"
"6772","2017","MA","PCdoB",10,1524,18,4497336,41779.83,78954.52,"6"
"6920","2017","MA","PT",68,1524,18,4497336,41779.83,2584.57,"32"
"7743","2017","MA","PSC",13,1524,18,4497336,41779.83,31460.78,"99"
"6943","2017","MA","PT",68,1524,18,4497336,41779.83,138699.33,"38"
"6946","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,40562.33,"39"
"6856","2017","MA","PCdoB",10,1524,18,4497336,41779.83,12153.94,"26"
"7751","2017","MA","PSDB",54,1524,18,4497336,41779.83,11825.09,"100"
"7644","2017","MA","MDB",65,1524,18,4497336,41779.83,248828.39,"78"
"6955","2017","MA","PDT",20,1524,18,4497336,41779.83,25088,"41"
"6986","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,4007.31,"48"
"7542","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,72000,"63"
"6927","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,13500,"34"
"6757","2017","MA","PDT",20,1524,18,4497336,41779.83,11929.07,"2"
"7901","2017","MG","PDT",20,624,53,15248681,35720.85,64535.39,"28"
"9329","2017","MG","PCdoB",10,624,53,15248681,35720.85,17640,"159"
"7863","2017","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,17854.8,"21"
"8971","2017","MG","MDB",65,624,53,15248681,35720.85,11450.5,"79"
"8935","2017","MG","PSL",1,624,53,15248681,35720.85,4496.55,"66"
"9362","2017","MG","PSB",34,624,53,15248681,35720.85,82125,"168"
"7982","2017","MG","PSDB",54,624,53,15248681,35720.85,199126.1,"47"
"9252","2017","MG","PSD",36,624,53,15248681,35720.85,23036.14,"142"
"9378","2017","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,1717.65,"173"
"9045","2017","MG","PP",38,624,53,15248681,35720.85,218558.19,"99"
"7828","2017","MG","MDB",65,624,53,15248681,35720.85,6724.55,"10"
"9338","2017","MG","MDB",65,624,53,15248681,35720.85,48097.35,"163"
"9026","2017","MG","PROS",11,624,53,15248681,35720.85,57597.94,"95"
"8967","2017","MG","PDT",20,624,53,15248681,35720.85,9744.85,"78"
"9318","2017","MG","PSL",1,624,53,15248681,35720.85,476,"156"
"9350","2017","MG","PROS",11,624,53,15248681,35720.85,82782.77,"165"
"8964","2017","MG","MDB",65,624,53,15248681,35720.85,2885.7,"76"
"9228","2017","MG","PODEMOS",9,624,53,15248681,35720.85,217854.25,"133"
"9130","2017","MG","PSDB",54,624,53,15248681,35720.85,40925.9,"117"
"7966","2017","MG","PODEMOS",9,624,53,15248681,35720.85,36234.35,"43"
"9167","2017","MG","MDB",65,624,53,15248681,35720.85,5000,"122"
"9076","2017","MG","PSD",36,624,53,15248681,35720.85,9889.85,"106"
"7797","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,2229.02,"2"
"8950","2017","MG","PSB",34,624,53,15248681,35720.85,17606.35,"70"
"9802","2017","MS","PDT",20,878,8,1818937,40170.98,290,"46"
"9633","2017","MS","PDT",20,878,8,1818937,40170.98,1519.84,"7"
"9650","2017","MS","PDT",20,878,8,1818937,40170.98,114800,"11"
"9733","2017","MS","DEM",21,878,8,1818937,40170.98,3714,"29"
"9711","2017","MS","PSDB",54,878,8,1818937,40170.98,83249.29,"24"
"9782","2017","MS","PSB",34,878,8,1818937,40170.98,593.62,"42"
"9704","2017","MS","PSB",34,878,8,1818937,40170.98,50700,"23"
"9665","2017","MS","PSB",34,878,8,1818937,40170.98,70438.15,"16"
"10446","2017","MT","PSDB",54,873,8,2189703,39056.17,3552,"58"
"10002","2017","MT","PT",68,873,8,2189703,39056.17,1411.2,"4"
"10027","2017","MT","DEM",21,873,8,2189703,39056.17,10306.71,"8"
"10509","2017","MT","REPUBLICANOS",21,873,8,2189703,39056.17,2737.22,"71"
"10271","2017","MT","PSL",1,873,8,2189703,39056.17,1248,"49"
"10185","2017","MT","PSL",1,873,8,2189703,39056.17,105541.57,"26"
"10435","2017","MT","PSDB",54,873,8,2189703,39056.17,23586.65,"54"
"10249","2017","MT","PSL",1,873,8,2189703,39056.17,6162.67,"42"
"9996","2017","MT","PT",68,873,8,2189703,39056.17,97350,"3"
"10471","2017","MT","PT",68,873,8,2189703,39056.17,82049,"63"
"10028","2017","MT","PSC",13,873,8,2189703,39056.17,9300,"9"
"11013","2017","PA","PP",38,1592,17,5188450,41855.59,761.1,"2"
"11196","2017","PA","PSDB",54,1592,17,5188450,41855.59,13621.89,"38"
"11192","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,12000,"37"
"11549","2017","PA","DEM",21,1592,17,5188450,41855.59,119612.22,"119"
"11373","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,4948.57,"84"
"11377","2017","PA","PODEMOS",9,1592,17,5188450,41855.59,50931.55,"85"
"11135","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,164839.96,"29"
"11236","2017","PA","PSOL",5,1592,17,5188450,41855.59,27258.81,"51"
"11537","2017","PA","PT",68,1592,17,5188450,41855.59,6870,"117"
"11448","2017","PA","PT",68,1592,17,5188450,41855.59,22787.24,"98"
"11242","2017","PA","CIDADANIA",10,1592,17,5188450,41855.59,59800,"52"
"11424","2017","PA","PSC",13,1592,17,5188450,41855.59,39400,"92"
"11206","2017","PA","PSC",13,1592,17,5188450,41855.59,15000,"40"
"11017","2017","PA","PSC",13,1592,17,5188450,41855.59,7364.68,"4"
"11180","2017","PA","DEM",21,1592,17,5188450,41855.59,11975.46,"36"
"11341","2017","PA","MDB",65,1592,17,5188450,41855.59,3004.12,"77"
"12268","2017","PB","PROS",11,1716,12,2835882,41660.7,35065.83,"83"
"11646","2017","PB","PP",38,1716,12,2835882,41660.7,69135.1,"15"
"11643","2017","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,109376.17,"14"
"11834","2017","PB","PSB",34,1716,12,2835882,41660.7,222050,"50"
"12305","2017","PB","PTB",25,1716,12,2835882,41660.7,2851.1,"92"
"12233","2017","PB","PT",68,1716,12,2835882,41660.7,76058.4,"72"
"12292","2017","PB","PL",34,1716,12,2835882,41660.7,10000,"89"
"12212","2017","PB","DEM",21,1716,12,2835882,41660.7,41000,"68"
"12249","2017","PB","PT",68,1716,12,2835882,41660.7,52973.1,"78"
"12193","2017","PB","PSB",34,1716,12,2835882,41660.7,5560.54,"65"
"11616","2017","PB","PP",38,1716,12,2835882,41660.7,83000,"11"
"12284","2017","PB","PSDB",54,1716,12,2835882,41660.7,154500,"87"
"12259","2017","PB","PSDB",54,1716,12,2835882,41660.7,1016,"81"
"12879","2017","PE","PTB",25,1657,25,6356307,41304.94,48900,"15"
"13551","2017","PE","MDB",65,1657,25,6356307,41304.94,108490.69,"152"
"13363","2017","PE","CIDADANIA",10,1657,25,6356307,41304.94,1191.69,"109"
"13098","2017","PE","DEM",21,1657,25,6356307,41304.94,8219.53,"59"
"13260","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,9686.45,"98"
"13304","2017","PE","PSB",34,1657,25,6356307,41304.94,260345.76,"102"
"13021","2017","PE","AVANTE",2,1657,25,6356307,41304.94,231.04,"43"
"12838","2017","PE","PROS",11,1657,25,6356307,41304.94,60000,"5"
"13531","2017","PE","PP",38,1657,25,6356307,41304.94,35493.05,"148"
"13195","2017","PE","PROS",11,1657,25,6356307,41304.94,52583.9,"79"
"13571","2017","PE","PSD",36,1657,25,6356307,41304.94,26723.87,"157"
"13134","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,179816.45,"66"
"12844","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,6359.76,"7"
"13065","2017","PE","PP",38,1657,25,6356307,41304.94,12329.72,"51"
"13509","2017","PE","PTB",25,1657,25,6356307,41304.94,211000,"141"
"13554","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,172189.1,"153"
"13424","2017","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,30000,"123"
"13118","2017","PE","PTB",25,1657,25,6356307,41304.94,6050,"64"
"13510","2017","PE","PSDB",54,1657,25,6356307,41304.94,1227.43,"142"
"13502","2017","PE","PSD",36,1657,25,6356307,41304.94,9259.31,"138"
"13351","2017","PE","PODEMOS",9,1657,25,6356307,41304.94,133426,"107"
"13964","2017","PI","PSD",36,1313,10,2345694,40599.91,82050,"42"
"14036","2017","PI","DEM",21,1313,10,2345694,40599.91,2752,"52"
"13818","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,55830.06,"4"
"14358","2017","PI","PP",38,1313,10,2345694,40599.91,78167.38,"74"
"13859","2017","PI","PTB",25,1313,10,2345694,40599.91,37600,"14"
"14395","2017","PI","PP",38,1313,10,2345694,40599.91,4886.43,"83"
"13850","2017","PI","PODEMOS",9,1313,10,2345694,40599.91,4189.8,"11"
"13886","2017","PI","MDB",65,1313,10,2345694,40599.91,203137.4,"19"
"14311","2017","PI","PSB",34,1313,10,2345694,40599.91,154050,"65"
"14326","2017","PI","PT",68,1313,10,2345694,40599.91,84000,"67"
"13956","2017","PI","PT",68,1313,10,2345694,40599.91,49476.71,"38"
"15376","2017","PR","CIDADANIA",10,1081,30,7865950,38500,284.1,"79"
"15830","2017","PR","PODEMOS",9,1081,30,7865950,38500,940.65,"183"
"15641","2017","PR","PSDB",54,1081,30,7865950,38500,2646.2,"141"
"15629","2017","PR","PSL",1,1081,30,7865950,38500,60465,"138"
"15649","2017","PR","PSDB",54,1081,30,7865950,38500,44599,"142"
"14461","2017","PR","PSB",34,1081,30,7865950,38500,19779.63,"10"
"15738","2017","PR","PV",8,1081,30,7865950,38500,200,"161"
"15708","2017","PR","PT",68,1081,30,7865950,38500,9143.97,"157"
"15608","2017","PR","PSDB",54,1081,30,7865950,38500,70418.4,"131"
"15690","2017","PR","MDB",65,1081,30,7865950,38500,29341,"155"
"15675","2017","PR","PDT",20,1081,30,7865950,38500,2115.88,"151"
"15315","2017","PR","PT",68,1081,30,7865950,38500,202955.35,"63"
"15659","2017","PR","PP",38,1081,30,7865950,38500,167756.84,"146"
"15202","2017","PR","PV",8,1081,30,7865950,38500,46800,"34"
"15506","2017","PR","PSL",1,1081,30,7865950,38500,130575.93,"104"
"15180","2017","PR","PL",34,1081,30,7865950,38500,93854.52,"28"
"15511","2017","PR","PROS",11,1081,30,7865950,38500,23577.79,"107"
"15228","2017","PR","PL",34,1081,30,7865950,38500,49485.61,"44"
"15525","2017","PR","PV",8,1081,30,7865950,38500,5768.33,"111"
"15358","2017","PR","PT",68,1081,30,7865950,38500,22063.95,"74"
"15342","2017","PR","PTB",25,1081,30,7865950,38500,540,"69"
"15748","2017","PR","PODEMOS",9,1081,30,7865950,38500,12655.97,"164"
"15366","2017","PR","PSD",36,1081,30,7865950,38500,184286.41,"76"
"15344","2017","PR","PSL",1,1081,30,7865950,38500,21445.05,"70"
"16683","2017","RJ","PROS",11,933,46,12141145,35388.11,245,"175"
"16236","2017","RJ","REDE",NA,933,46,12141145,35388.11,550.36,"88"
"16192","2017","RJ","REPUBLICANOS",21,933,46,12141145,35388.11,227407.54,"76"
"16124","2017","RJ","PSD",36,933,46,12141145,35388.11,114226.92,"57"
"15967","2017","RJ","PSOL",5,933,46,12141145,35388.11,241169.89,"18"
"16090","2017","RJ","PSL",1,933,46,12141145,35388.11,1224,"50"
"15936","2017","RJ","REDE",NA,933,46,12141145,35388.11,555.84,"14"
"16020","2017","RJ","PATRIOTA",5,933,46,12141145,35388.11,55975.13,"31"
"16561","2017","RJ","PDT",20,933,46,12141145,35388.11,19932.87,"156"
"16272","2017","RJ","PP",38,933,46,12141145,35388.11,139664.69,"92"
"15934","2017","RJ","PSDB",54,933,46,12141145,35388.11,133074.43,"12"
"16012","2017","RJ","SOLIDARIEDADE",15,933,46,12141145,35388.11,179600,"30"
"15909","2017","RJ","PSD",36,933,46,12141145,35388.11,17000,"5"
"16118","2017","RJ","PSB",34,933,46,12141145,35388.11,17716.32,"55"
"16518","2017","RJ","PATRIOTA",5,933,46,12141145,35388.11,2574.6,"145"
"16404","2017","RJ","SOLIDARIEDADE",15,933,46,12141145,35388.11,17029.54,"120"
"16446","2017","RJ","PT",68,933,46,12141145,35388.11,8715.06,"131"
"16189","2017","RJ","PSDB",54,933,46,12141145,35388.11,2404.06,"74"
"16670","2017","RJ","PP",38,933,46,12141145,35388.11,123159.13,"172"
"16204","2017","RJ","PSOL",5,933,46,12141145,35388.11,5571.94,"79"
"15987","2017","RJ","PSDB",54,933,46,12141145,35388.11,5256.2,"20"
"16575","2017","RJ","PSL",1,933,46,12141145,35388.11,3032.48,"158"
"16183","2017","RJ","MDB",65,933,46,12141145,35388.11,85381.49,"73"
"17415","2017","RN","DEM",21,1775,8,2327451,42360.13,104739.39,"10"
"17567","2017","RN","MDB",65,1775,8,2327451,42360.13,43628.94,"42"
"17366","2017","RN","PSB",34,1775,8,2327451,42360.13,19819.07,"1"
"17509","2017","RN","PSDB",54,1775,8,2327451,42360.13,4599.03,"32"
"17433","2017","RN","DEM",21,1775,8,2327451,42360.13,8949.43,"17"
"17588","2017","RN","PSDB",54,1775,8,2327451,42360.13,97600,"46"
"17897","2017","RN","PSDB",54,1775,8,2327451,42360.13,14141.07,"59"
"17425","2017","RN","PP",38,1775,8,2327451,42360.13,90794,"15"
"17447","2017","RN","PP",38,1775,8,2327451,42360.13,4667.26,"20"
"18403","2017","RO","MDB",65,1900,8,1127154,43300.63,14640,"55"
"18260","2017","RO","MDB",65,1900,8,1127154,43300.63,46551.55,"29"
"18240","2017","RO","PTB",25,1900,8,1127154,43300.63,21221.96,"24"
"18151","2017","RO","DEM",21,1900,8,1127154,43300.63,15906.34,"1"
"18189","2017","RO","PL",34,1900,8,1127154,43300.63,21781.2,"14"
"18326","2017","RO","DEM",21,1900,8,1127154,43300.63,3221.8,"44"
"18370","2017","RO","PSD",36,1900,8,1127154,43300.63,234887.81,"50"
"18172","2017","RO","PSD",36,1900,8,1127154,43300.63,145304,"8"
"18886","2017","RR","PL",34,2496,8,299558,45240.67,24625,"19"
"19081","2017","RR","DEM",21,2496,8,299558,45240.67,723.92,"62"
"18847","2017","RR","PP",38,2496,8,299558,45240.67,17645.19,"9"
"19065","2017","RR","MDB",65,2496,8,299558,45240.67,3062.88,"56"
"18941","2017","RR","REPUBLICANOS",21,2496,8,299558,45240.67,212950,"33"
"18911","2017","RR","REPUBLICANOS",21,2496,8,299558,45240.67,60000,"25"
"18937","2017","RR","MDB",65,2496,8,299558,45240.67,3593.25,"30"
"18736","2017","RR","DEM",21,2496,8,299558,45240.67,46558.46,"2"
"20357","2017","RS","PL",34,1619,31,8392033,40504.04,75463.1,"146"
"20365","2017","RS","REDE",NA,1619,31,8392033,40504.04,41700,"148"
"20156","2017","RS","PODEMOS",9,1619,31,8392033,40504.04,12718.89,"110"
"20302","2017","RS","PCdoB",10,1619,31,8392033,40504.04,48691.83,"134"
"19228","2017","RS","PCdoB",10,1619,31,8392033,40504.04,125904.26,"39"
"19117","2017","RS","PDT",20,1619,31,8392033,40504.04,242007,"7"
"20031","2017","RS","PSDB",54,1619,31,8392033,40504.04,33196.21,"80"
"19211","2017","RS","DEM",21,1619,31,8392033,40504.04,35949.2,"34"
"19183","2017","RS","MDB",65,1619,31,8392033,40504.04,267845.73,"26"
"19155","2017","RS","PL",34,1619,31,8392033,40504.04,107059,"19"
"20009","2017","RS","DEM",21,1619,31,8392033,40504.04,7538.74,"76"
"20121","2017","RS","MDB",65,1619,31,8392033,40504.04,710.03,"101"
"19103","2017","RS","PL",34,1619,31,8392033,40504.04,6028.5,"4"
"19102","2017","RS","PP",38,1619,31,8392033,40504.04,3602.68,"3"
"19297","2017","RS","PTB",25,1619,31,8392033,40504.04,5866.04,"56"
"20368","2017","RS","DEM",21,1619,31,8392033,40504.04,2091.61,"149"
"20315","2017","RS","PTB",25,1619,31,8392033,40504.04,2204.4,"137"
"19149","2017","RS","PTB",25,1619,31,8392033,40504.04,245024.07,"18"
"19092","2017","RS","PSD",36,1619,31,8392033,40504.04,100660,"2"
"20491","2017","SC","PT",68,1314,16,4859324,39505.92,1310.91,"26"
"20449","2017","SC","CIDADANIA",10,1314,16,4859324,39505.92,1225.75,"16"
"20429","2017","SC","PP",38,1314,16,4859324,39505.92,13166.01,"13"
"20719","2017","SC","PSD",36,1314,16,4859324,39505.92,170649.06,"72"
"20450","2017","SC","PL",34,1314,16,4859324,39505.92,11213.52,"17"
"20550","2017","SC","PP",38,1314,16,4859324,39505.92,7000,"42"
"20720","2017","SC","PT",68,1314,16,4859324,39505.92,113484.85,"73"
"20847","2017","SC","DEM",21,1314,16,4859324,39505.92,5054.4,"95"
"20840","2017","SC","DEM",21,1314,16,4859324,39505.92,21469.39,"92"
"20423","2017","SC","PSDB",54,1314,16,4859324,39505.92,183804.57,"10"
"20530","2017","SC","PT",68,1314,16,4859324,39505.92,64136.81,"38"
"20781","2017","SC","PP",38,1314,16,4859324,39505.92,3329.58,"84"
