"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"6316","2019","55","5","ES","PDT","DIVULGAÇÃO MANDATO",20,947,10,2653536,37052.05,6000,"2"
"6068","2019","56","1","ES","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,947,10,2754728,37052.05,6845.01,"2"
"6001","2019","56","1","ES","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,947,10,2754728,37052.05,36264.16,"1"
"5924","2019","55","5","ES","PDT","PASSAGEM AÉREA",20,947,10,2653536,37052.05,7792.62,"1"
"6238","2019","56","1","ES","PDT","SERVIÇOS POSTAIS",28,947,10,2754728,37052.05,10755.74,"1"
"6407","2019","55","5","ES","PDT","TELEFONIA",20,947,10,2653536,37052.05,1186.01,"2"
"6312","2019","55","5","ES","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,947,10,2653536,37052.05,4400.82,"2"
"5804","2019","55","5","ES","PP","DIVULGAÇÃO MANDATO",38,947,10,2653536,37052.05,19000,"1"
"6005","2019","56","1","ES","PP","LOCAÇÃO DE AUTOMÓVEIS",38,947,10,2754728,37052.05,206589.53,"1"
"6302","2019","55","5","ES","PP","MANUTENÇÃO DE ESCRITÓRIO",38,947,10,2653536,37052.05,5308.13,"2"
"6326","2019","55","5","ES","PP","PASSAGEM AÉREA",38,947,10,2653536,37052.05,14649.01,"2"
"6242","2019","56","1","ES","PP","SERVIÇOS POSTAIS",38,947,10,2754728,37052.05,9179.71,"1"
"6072","2019","56","1","ES","PP","TELEFONIA",38,947,10,2754728,37052.05,43426.6,"2"
"5974","2019","56","1","ES","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,947,10,2754728,37052.05,40500,"1"
"6041","2019","56","1","ES","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,947,10,2754728,37052.05,13963.78,"2"
"6383","2019","55","5","ES","PSB","DIVULGAÇÃO MANDATO",34,947,10,2653536,37052.05,16200,"2"
"6212","2019","56","1","ES","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,947,10,2754728,37052.05,71693.91,"2"
"5980","2019","56","1","ES","PSB","PASSAGEM AÉREA",32,947,10,2754728,37052.05,57256.9,"1"
"6298","2019","55","5","ES","PSB","SERVIÇOS POSTAIS",34,947,10,2653536,37052.05,564.7,"2"
"6086","2019","56","1","ES","PSB","TELEFONIA",32,947,10,2754728,37052.05,1759.26,"1"
"6351","2019","55","5","ES","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,947,10,2653536,37052.05,6000,"2"
"5736","2019","55","5","ES","PT","DIVULGAÇÃO MANDATO",68,947,10,2653536,37052.05,5000,"1"
"5906","2019","55","5","ES","PT","LOCAÇÃO DE AUTOMÓVEIS",68,947,10,2653536,37052.05,3756.77,"1"
"5785","2019","55","5","ES","PT","MANUTENÇÃO DE ESCRITÓRIO",68,947,10,2653536,37052.05,4731.8,"1"
"6090","2019","56","1","ES","PT","PASSAGEM AÉREA",54,947,10,2754728,37052.05,43340.98,"1"
"5831","2019","55","5","ES","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,947,10,2653536,37052.05,47.43,"1"
"5928","2019","55","5","ES","PT","SERVIÇOS POSTAIS",68,947,10,2653536,37052.05,130.06,"1"
"5835","2019","55","5","ES","PT","TELEFONIA",68,947,10,2653536,37052.05,1571.31,"1"
"5877","2019","55","5","ES","PTB","TELEFONIA",25,947,10,2653536,37052.05,99.99,"1"
"5842","2019","55","5","ES","UNIÃO","PASSAGEM AÉREA",NA,947,10,2653536,37052.05,1063.17,"1"
"7250","2019","55","5","GO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,173,17,4331733,35135.2,5468.43,"2"
"6575","2019","56","1","GO","MDB","DIVULGAÇÃO MANDATO",34,173,17,4454497,35135.2,259410,"1"
"7445","2019","56","1","GO","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,173,17,4454497,35135.2,15000,"2"
"6823","2019","55","5","GO","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,173,17,4331733,35135.2,13013.16,"2"
"7088","2019","55","5","GO","MDB","SERVIÇOS POSTAIS",65,173,17,4331733,35135.2,540.25,"2"
"7075","2019","55","5","GO","MDB","TELEFONIA",65,173,17,4331733,35135.2,2163.11,"1"
"6623","2019","56","1","GO","PDT","ASSESSORIA TÉCNICA/JURÍDICA",28,173,17,4454497,35135.2,132550,"1"
"6838","2019","55","5","GO","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,173,17,4331733,35135.2,2504.49,"1"
"6629","2019","56","1","GO","PDT","DIVULGAÇÃO MANDATO",28,173,17,4454497,35135.2,114585.3,"1"
"7194","2019","55","5","GO","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,173,17,4331733,35135.2,4000,"1"
"6658","2019","56","1","GO","PDT","TELEFONIA",28,173,17,4454497,35135.2,17484.2,"1"
"7137","2019","55","5","GO","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,173,17,4331733,35135.2,6000,"1"
"6652","2019","56","1","GO","PL","DIVULGAÇÃO MANDATO",33,173,17,4454497,35135.2,290800,"1"
"7278","2019","56","1","GO","PL","LOCAÇÃO DE AUTOMÓVEIS",33,173,17,4454497,35135.2,196813,"2"
"7136","2019","55","5","GO","PL","MANUTENÇÃO DE ESCRITÓRIO",34,173,17,4331733,35135.2,24885.63,"2"
"6476","2019","56","1","GO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,173,17,4454497,35135.2,4834.05,"1"
"7303","2019","56","1","GO","PL","TELEFONIA",33,173,17,4454497,35135.2,15470,"2"
"7370","2019","56","1","GO","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,173,17,4454497,35135.2,90590.21,"2"
"6812","2019","55","5","GO","PP","DIVULGAÇÃO MANDATO",38,173,17,4331733,35135.2,70252.5,"2"
"6914","2019","55","5","GO","PP","MANUTENÇÃO DE ESCRITÓRIO",38,173,17,4331733,35135.2,282.93,"1"
"6818","2019","55","5","GO","PP","SERVIÇOS POSTAIS",38,173,17,4331733,35135.2,189.37,"1"
"7443","2019","56","1","GO","PP","TELEFONIA",38,173,17,4454497,35135.2,14246.08,"2"
"7292","2019","56","1","GO","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,173,17,4454497,35135.2,800,"2"
"7204","2019","55","5","GO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,173,17,4331733,35135.2,5175.96,"1"
"6983","2019","55","5","GO","PSD","PASSAGEM AÉREA",36,173,17,4331733,35135.2,6871.02,"2"
"6455","2019","56","1","GO","PSD","TELEFONIA",35,173,17,4454497,35135.2,12464.02,"1"
"6732","2019","55","5","GO","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,173,17,4331733,35135.2,827.12,"2"
"6473","2019","56","1","GO","PT","LOCAÇÃO DE AUTOMÓVEIS",54,173,17,4454497,35135.2,65300,"1"
"6923","2019","55","5","GO","PT","MANUTENÇÃO DE ESCRITÓRIO",68,173,17,4331733,35135.2,10437.08,"2"
"7210","2019","55","5","GO","PT","SERVIÇOS POSTAIS",68,173,17,4331733,35135.2,83.79,"2"
"7085","2019","55","5","GO","PT","TELEFONIA",68,173,17,4331733,35135.2,2128.52,"2"
"6745","2019","55","5","GO","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,173,17,4331733,35135.2,4200,"1"
"6505","2019","56","1","GO","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,173,17,4454497,35135.2,132888.1,"1"
"7460","2019","56","1","GO","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,173,17,4454497,35135.2,102000,"2"
"6985","2019","55","5","GO","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,173,17,4331733,35135.2,8779.82,"2"
"7141","2019","55","5","GO","REPUBLICANOS","TELEFONIA",21,173,17,4331733,35135.2,1143.11,"2"
"6531","2019","56","1","GO","SOLIDARIEDADE","ASSESSORIA TÉCNICA/JURÍDICA",13,173,17,4454497,35135.2,220000,"1"
"6514","2019","56","1","GO","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,173,17,4454497,35135.2,55277.97,"1"
"7271","2019","56","1","GO","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,173,17,4454497,35135.2,164.91,"2"
"6687","2019","56","1","GO","SOLIDARIEDADE","TELEFONIA",13,173,17,4454497,35135.2,245.93,"1"
"8463","2019","55","5","MA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1524,18,4497336,41779.83,5517.55,"2"
"8320","2019","56","1","MA","MDB","DIVULGAÇÃO MANDATO",34,1524,18,4537237,41779.83,294824.11,"2"
"7514","2019","55","5","MA","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1524,18,4497336,41779.83,652.3,"1"
"7672","2019","55","5","MA","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1524,18,4497336,41779.83,17050,"1"
"8116","2019","56","1","MA","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1524,18,4537237,41779.83,14349.07,"2"
"7867","2019","56","1","MA","MDB","PASSAGEM AÉREA",34,1524,18,4537237,41779.83,211928.89,"2"
"8347","2019","55","5","MA","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1524,18,4497336,41779.83,7000,"2"
"8395","2019","55","5","MA","MDB","SERVIÇOS POSTAIS",65,1524,18,4497336,41779.83,125.46,"2"
"8099","2019","56","1","MA","MDB","TELEFONIA",34,1524,18,4537237,41779.83,13899.57,"2"
"7909","2019","56","1","MA","PATRIOTA","ASSESSORIA TÉCNICA/JURÍDICA",9,1524,18,4537237,41779.83,205100,"2"
"8279","2019","56","1","MA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,1524,18,4537237,41779.83,43216.91,"2"
"7790","2019","55","5","MA","PATRIOTA","DIVULGAÇÃO MANDATO",5,1524,18,4497336,41779.83,10000,"1"
"7802","2019","56","1","MA","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1524,18,4537237,41779.83,2154.35,"1"
"8562","2019","55","5","MA","PATRIOTA","PASSAGEM AÉREA",5,1524,18,4497336,41779.83,5123.98,"2"
"7760","2019","55","5","MA","PATRIOTA","TELEFONIA",5,1524,18,4497336,41779.83,39.01,"1"
"7983","2019","56","1","MA","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,1524,18,4537237,41779.83,140000,"2"
"7948","2019","56","1","MA","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1524,18,4537237,41779.83,18601.58,"2"
"8372","2019","55","5","MA","PCdoB","DIVULGAÇÃO MANDATO",10,1524,18,4497336,41779.83,15000,"2"
"7879","2019","56","1","MA","PCdoB","PASSAGEM AÉREA",10,1524,18,4537237,41779.83,159024.88,"2"
"8075","2019","56","1","MA","PCdoB","SERVIÇOS POSTAIS",10,1524,18,4537237,41779.83,6663.79,"2"
"8185","2019","56","1","MA","PCdoB","TELEFONIA",10,1524,18,4537237,41779.83,2701.21,"2"
"8357","2019","55","5","MA","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1524,18,4497336,41779.83,4759.76,"2"
"7753","2019","55","5","MA","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1524,18,4497336,41779.83,225,"1"
"7635","2019","55","5","MA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4497336,41779.83,4822.6,"1"
"8144","2019","56","1","MA","PODEMOS","TELEFONIA",17,1524,18,4537237,41779.83,6203.16,"1"
"7928","2019","56","1","MA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1524,18,4537237,41779.83,64246.36,"1"
"8171","2019","56","1","MA","PP","DIVULGAÇÃO MANDATO",38,1524,18,4537237,41779.83,126500,"1"
"7956","2019","56","1","MA","PP","PASSAGEM AÉREA",38,1524,18,4537237,41779.83,219437.93,"1"
"7944","2019","56","1","MA","PP","SERVIÇOS POSTAIS",38,1524,18,4537237,41779.83,3047.44,"1"
"8022","2019","56","1","MA","PP","TELEFONIA",38,1524,18,4537237,41779.83,8337.22,"1"
"8009","2019","56","1","MA","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1524,18,4537237,41779.83,17032.59,"1"
"8078","2019","56","1","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,5088.92,"2"
"7500","2019","55","5","MA","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1524,18,4497336,41779.83,11800,"1"
"8570","2019","55","5","MA","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1524,18,4497336,41779.83,6908.95,"2"
"8240","2019","56","1","MA","PT","PASSAGEM AÉREA",54,1524,18,4537237,41779.83,176858.82,"2"
"7517","2019","55","5","MA","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,1524,18,4497336,41779.83,876.15,"1"
"8486","2019","55","5","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1524,18,4497336,41779.83,67,"2"
"8054","2019","56","1","MA","PT","TELEFONIA",54,1524,18,4537237,41779.83,18587.62,"1"
"7570","2019","55","5","MA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1524,18,4497336,41779.83,1211.87,"1"
"8332","2019","55","5","MA","REPUBLICANOS","PASSAGEM AÉREA",21,1524,18,4497336,41779.83,9146.04,"2"
"8499","2019","55","5","MA","REPUBLICANOS","SERVIÇOS POSTAIS",21,1524,18,4497336,41779.83,58.91,"2"
"8036","2019","56","1","MA","REPUBLICANOS","TELEFONIA",30,1524,18,4537237,41779.83,30809.83,"1"
"9537","2019","56","1","MG","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,624,53,15700966,35720.85,84363.29,"2"
"9501","2019","56","1","MG","AVANTE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",7,624,53,15700966,35720.85,22034.55,"2"
"10180","2019","55","5","MG","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",2,624,53,15248681,35720.85,3400,"2"
"9653","2019","56","1","MG","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,624,53,15700966,35720.85,164255.3,"2"
"10154","2019","55","5","MG","AVANTE","PASSAGEM AÉREA",2,624,53,15248681,35720.85,2228.42,"2"
"9126","2019","56","1","MG","AVANTE","SERVIÇOS POSTAIS",7,624,53,15700966,35720.85,15102.93,"1"
"9621","2019","56","1","MG","AVANTE","TELEFONIA",7,624,53,15700966,35720.85,25334.07,"1"
"8999","2019","56","1","MG","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15700966,35720.85,40097.38,"1"
"10398","2019","55","5","MG","MDB","DIVULGAÇÃO MANDATO",65,624,53,15248681,35720.85,8000,"2"
"10512","2019","55","5","MG","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,624,53,15248681,35720.85,448.98,"2"
"8895","2019","56","1","MG","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,624,53,15700966,35720.85,4090.27,"2"
"8900","2019","56","1","MG","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15700966,35720.85,157220.62,"1"
"9688","2019","56","1","MG","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,624,53,15700966,35720.85,69486.49,"1"
"10537","2019","55","5","MG","MDB","PASSAGEM AÉREA",65,624,53,15248681,35720.85,61430.16,"2"
"9084","2019","56","1","MG","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,624,53,15700966,35720.85,363.8,"1"
"10240","2019","55","5","MG","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,624,53,15248681,35720.85,47.7,"2"
"8818","2019","55","5","MG","MDB","SERVIÇOS POSTAIS",65,624,53,15248681,35720.85,567.08,"1"
"9840","2019","56","1","MG","MDB","TELEFONIA",34,624,53,15700966,35720.85,19653.44,"1"
"9877","2019","56","1","MG","PDT","ASSESSORIA TÉCNICA/JURÍDICA",28,624,53,15700966,35720.85,72000,"1"
"9646","2019","56","1","MG","PDT","DIVULGAÇÃO MANDATO",28,624,53,15700966,35720.85,101398.09,"1"
"9990","2019","55","5","MG","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,624,53,15248681,35720.85,10970.2,"2"
"10358","2019","55","5","MG","PDT","PASSAGEM AÉREA",20,624,53,15248681,35720.85,14226.25,"2"
"9939","2019","55","5","MG","PDT","SERVIÇOS POSTAIS",20,624,53,15248681,35720.85,573.24,"2"
"9980","2019","55","5","MG","PDT","TELEFONIA",20,624,53,15248681,35720.85,782.65,"2"
"10275","2019","55","5","MG","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15248681,35720.85,8462.55,"2"
"8989","2019","56","1","MG","PL","DIVULGAÇÃO MANDATO",33,624,53,15700966,35720.85,455199.36,"2"
"10386","2019","55","5","MG","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,624,53,15248681,35720.85,281.92,"2"
"10421","2019","55","5","MG","PL","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15248681,35720.85,16300,"2"
"10399","2019","55","5","MG","PL","MANUTENÇÃO DE ESCRITÓRIO",34,624,53,15248681,35720.85,11145.39,"2"
"10189","2019","55","5","MG","PL","PASSAGEM AÉREA",34,624,53,15248681,35720.85,13496.82,"2"
"9736","2019","56","1","MG","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,624,53,15700966,35720.85,3087.3,"1"
"10063","2019","55","5","MG","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15248681,35720.85,115.7,"2"
"9397","2019","56","1","MG","PL","SERVIÇOS POSTAIS",33,624,53,15700966,35720.85,52940.65,"1"
"9507","2019","56","1","MG","PL","TELEFONIA",33,624,53,15700966,35720.85,41660.23,"1"
"9095","2019","56","1","MG","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",17,624,53,15700966,35720.85,72647,"1"
"9686","2019","56","1","MG","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,624,53,15700966,35720.85,27773.64,"1"
"9416","2019","56","1","MG","PODEMOS","DIVULGAÇÃO MANDATO",17,624,53,15700966,35720.85,163845.67,"1"
"8642","2019","55","5","MG","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,624,53,15248681,35720.85,18022.89,"1"
"9353","2019","56","1","MG","PODEMOS","PASSAGEM AÉREA",17,624,53,15700966,35720.85,47191.51,"1"
"9269","2019","56","1","MG","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,624,53,15700966,35720.85,213.9,"1"
"8801","2019","55","5","MG","PODEMOS","SERVIÇOS POSTAIS",9,624,53,15248681,35720.85,1122.95,"1"
"9277","2019","56","1","MG","PODEMOS","TELEFONIA",17,624,53,15700966,35720.85,8650.63,"1"
"10082","2019","55","5","MG","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,624,53,15248681,35720.85,10000,"2"
"9455","2019","56","1","MG","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,624,53,15700966,35720.85,253070.53,"1"
"9732","2019","56","1","MG","PP","DIVULGAÇÃO MANDATO",38,624,53,15700966,35720.85,173095.33,"1"
"9043","2019","56","1","MG","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,624,53,15700966,35720.85,11993.49,"1"
"9671","2019","56","1","MG","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,624,53,15700966,35720.85,16883.1,"1"
"10130","2019","55","5","MG","PP","LOCAÇÃO DE AUTOMÓVEIS",38,624,53,15248681,35720.85,23750,"2"
"9828","2019","56","1","MG","PP","MANUTENÇÃO DE ESCRITÓRIO",38,624,53,15700966,35720.85,376070.23,"1"
"8820","2019","55","5","MG","PP","PASSAGEM AÉREA",38,624,53,15248681,35720.85,11602.86,"1"
"10505","2019","55","5","MG","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,624,53,15248681,35720.85,695.83,"2"
"9536","2019","56","1","MG","PP","SERVIÇOS POSTAIS",38,624,53,15700966,35720.85,14876.56,"1"
"9808","2019","56","1","MG","PP","TELEFONIA",38,624,53,15700966,35720.85,51165.87,"2"
"9250","2019","56","1","MG","PROS","COMBUSTÍVEIS E LUBRIFICANTES",8,624,53,15700966,35720.85,9440.77,"1"
"10134","2019","55","5","MG","PROS","DIVULGAÇÃO MANDATO",11,624,53,15248681,35720.85,12822.47,"2"
"10018","2019","55","5","MG","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,624,53,15248681,35720.85,20900,"2"
"9202","2019","56","1","MG","PROS","PASSAGEM AÉREA",8,624,53,15700966,35720.85,104474.72,"2"
"9542","2019","56","1","MG","PROS","SERVIÇOS POSTAIS",8,624,53,15700966,35720.85,303.28,"1"
"8647","2019","55","5","MG","PROS","TELEFONIA",11,624,53,15248681,35720.85,4337.24,"1"
"8892","2019","56","1","MG","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,624,53,15700966,35720.85,12008.9,"1"
"9572","2019","55","5","MG","PSB","DIVULGAÇÃO MANDATO",34,624,53,15248681,35720.85,3600,"2"
"8797","2019","55","5","MG","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15248681,35720.85,10650,"1"
"10088","2019","55","5","MG","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,624,53,15248681,35720.85,3487.17,"2"
"9443","2019","56","1","MG","PSB","PASSAGEM AÉREA",32,624,53,15700966,35720.85,107678.89,"1"
"10141","2019","55","5","MG","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15248681,35720.85,217.4,"2"
"9148","2019","56","1","MG","PSB","SERVIÇOS POSTAIS",32,624,53,15700966,35720.85,2214.18,"1"
"9883","2019","55","5","MG","PSB","TELEFONIA",34,624,53,15248681,35720.85,1970.12,"2"
"10486","2019","55","5","MG","PSC","PASSAGEM AÉREA",13,624,53,15248681,35720.85,5955.18,"2"
"10139","2019","55","5","MG","PSC","TELEFONIA",13,624,53,15248681,35720.85,375.1,"2"
"8815","2019","55","5","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,624,53,15248681,35720.85,12114.28,"1"
"8622","2019","55","5","MG","PSD","DIVULGAÇÃO MANDATO",36,624,53,15248681,35720.85,41450,"1"
"9098","2019","56","1","MG","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,624,53,15700966,35720.85,154683.25,"2"
"10415","2019","55","5","MG","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,624,53,15248681,35720.85,16912.05,"2"
"9724","2019","56","1","MG","PSD","PASSAGEM AÉREA",35,624,53,15700966,35720.85,489021.19,"1"
"9079","2019","56","1","MG","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,624,53,15700966,35720.85,14720.27,"2"
"9159","2019","56","1","MG","PSD","SERVIÇOS POSTAIS",35,624,53,15700966,35720.85,13938.27,"1"
"10536","2019","55","5","MG","PSD","TELEFONIA",36,624,53,15248681,35720.85,4426.41,"2"
"9563","2019","55","5","MG","PSDB","ASSINATURA DE PUBLICAÇÕES",54,624,53,15248681,35720.85,289,"2"
"10494","2019","55","5","MG","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,624,53,15248681,35720.85,13408.74,"2"
"9916","2019","55","5","MG","PSDB","DIVULGAÇÃO MANDATO",54,624,53,15248681,35720.85,66588.07,"2"
"8700","2019","55","5","MG","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,624,53,15248681,35720.85,429.5,"1"
"9077","2019","56","1","MG","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29,624,53,15700966,35720.85,11516.05,"1"
"9728","2019","56","1","MG","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,624,53,15700966,35720.85,179873.4,"1"
"8661","2019","55","5","MG","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,624,53,15248681,35720.85,34853.52,"1"
"8737","2019","55","5","MG","PSDB","PASSAGEM AÉREA",54,624,53,15248681,35720.85,30330.49,"1"
"8728","2019","55","5","MG","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,624,53,15248681,35720.85,523.65,"1"
"9486","2019","56","1","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,624,53,15700966,35720.85,1871.36,"1"
"8995","2019","56","1","MG","PSDB","SERVIÇOS POSTAIS",29,624,53,15700966,35720.85,18222.93,"1"
"9273","2019","56","1","MG","PSDB","TELEFONIA",29,624,53,15700966,35720.85,30934.81,"2"
"9932","2019","55","5","MG","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,624,53,15248681,35720.85,12000,"2"
"9436","2019","56","1","MG","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,624,53,15700966,35720.85,313649.65,"1"
"10345","2019","55","5","MG","PT","DIVULGAÇÃO MANDATO",68,624,53,15248681,35720.85,31865,"2"
"9480","2019","56","1","MG","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,624,53,15700966,35720.85,74108.95,"2"
"10551","2019","55","5","MG","PT","LOCAÇÃO DE AUTOMÓVEIS",68,624,53,15248681,35720.85,55804.61,"2"
"9948","2019","55","5","MG","PT","MANUTENÇÃO DE ESCRITÓRIO",68,624,53,15248681,35720.85,48177.97,"2"
"9725","2019","56","1","MG","PT","PASSAGEM AÉREA",54,624,53,15700966,35720.85,1056140.21,"1"
"8731","2019","55","5","MG","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,624,53,15248681,35720.85,790.59,"1"
"9308","2019","56","1","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15700966,35720.85,21220.96,"1"
"9807","2019","56","1","MG","PT","SERVIÇOS POSTAIS",54,624,53,15700966,35720.85,33819.61,"1"
"9692","2019","56","1","MG","PT","TELEFONIA",54,624,53,15700966,35720.85,97991.2,"2"
"10509","2019","55","5","MG","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,624,53,15248681,35720.85,409,"2"
"10226","2019","55","5","MG","REPUBLICANOS","PASSAGEM AÉREA",21,624,53,15248681,35720.85,584.05,"2"
"9920","2019","55","5","MG","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,624,53,15248681,35720.85,4758.56,"2"
"8945","2019","56","1","MG","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,624,53,15700966,35720.85,128440,"2"
"8715","2019","55","5","MG","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",15,624,53,15248681,35720.85,69.61,"1"
"8802","2019","55","5","MG","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",15,624,53,15248681,35720.85,280,"1"
"9908","2019","55","5","MG","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,624,53,15248681,35720.85,3500,"2"
"9933","2019","55","5","MG","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,624,53,15248681,35720.85,3860,"2"
